{' 44': -1.8824675, ' 42': -1.9807838, ' 43': -2.015179, ' 40': -2.171719, ' 39': -2.5566866}
{' 55': -2.450688, ' 54': -2.524507, ' 51': -2.5279307, ' 57': -2.5598302, ' 56': -2.6204}
{' 54': -2.2518733, ' 50': -2.3119318, ' 53': -2.352429, ' 51': -2.389992, ' 55': -2.5683234}
{' 43': -2.062663, ' 45': -2.171201, ' 44': -2.3947086, ' 47': -2.4689503, ' 46': -2.599721}
{' 48': -1.777891, ' 45': -2.103941, ' 47': -2.4086456, ' 44': -2.4440153, ' 46': -2.4876614}
{' 55': -2.2589552, ' 56': -2.3450272, ' 57': -2.3617508, ' 54': -2.4906285, ' 53': -2.506185}
{' 50': -1.7474111, ' 49': -2.3234303, ' 53': -2.3682587, ' 51': -2.3761952, ' 48': -2.4341176}
{' 43': -2.2238822, ' 45': -2.2747006, ' 44': -2.466374, ' 47': -2.6002412, ' 48': -2.6774125}
{' 50': -2.1133423, ' 48': -2.2593498, ' 53': -2.3980732, ' 51': -2.452711, ' 49': -2.5796738}
{' 51': -2.3565922, ' 53': -2.5402935, ' 50': -2.6358433, ' 48': -2.6983793, ' 55': -2.7817132}
{' 50': -2.2441263, ' 47': -2.2447464, ' 48': -2.2749684, ' 49': -2.346906, ' 45': -2.3635132}
{' 45': -2.2106845, ' 44': -2.3235853, ' 46': -2.3767736, ' 43': -2.396673, ' 48': -2.414569}
{' 48': -1.3851469, ' 50': -2.1210573, ' 54': -2.3617303, ' 52': -2.724798, ' 51': -2.8261106}
{' 45': -2.1641731, ' 48': -2.4906235, ' 43': -2.6301033, ' 51': -2.6449673, ' 44': -2.7299442}
{' 45': -1.9029757, ' 47': -2.1658638, ' 43': -2.2076404, ' 46': -2.3704402, ' 48': -2.4027183}
{' 43': -2.2632706, ' 44': -2.338073, ' 45': -2.3578942, ' 42': -2.6330855, ' 46': -2.672722}
{' 45': -1.9482831, ' 44': -2.2013652, ' 48': -2.215697, ' 46': -2.2238452, ' 47': -2.2570121}
{' 51': -2.2853947, ' 53': -2.3576107, ' 55': -2.5438032, ' 54': -2.681982, ' 50': -2.7148428}
{' 48': -1.3576247, ' 45': -1.7500482, ' 44': -2.3900514, ' 46': -2.5591817, ' 50': -2.5681043}
{' 45': -2.3016267, ' 44': -2.3467557, ' 43': -2.4454398, ' 48': -2.4983938, ' 46': -2.5307539}
{' 48': -2.0441508, ' 50': -2.0696084, ' 49': -2.4743955, ' 51': -2.536888, ' 54': -2.5922027}
{' 45': -2.3208973, ' 43': -2.4651425, ' 47': -2.4734957, ' 44': -2.6123507, ' 51': -2.6161664}
{' 53': -2.2015753, ' 54': -2.3068821, ' 50': -2.3992434, ' 51': -2.4470284, ' 55': -2.4859574}
{' 43': -2.2508674, ' 41': -2.5619636, ' 37': -2.5793672, ' 44': -2.588571, ' 39': -2.600534}
{' 48': -2.0501113, ' 50': -2.1308074, ' 51': -2.547359, ' 49': -2.6805263, ' 54': -2.6824737}
{' 43': -2.209193, ' 44': -2.244271, ' 45': -2.3160913, ' 46': -2.607682, ' 48': -2.630983}
{' 50': -2.266917, ' 53': -2.2784622, ' 54': -2.2856624, ' 48': -2.451274, ' 51': -2.4835098}
{' 55': -2.0354526, ' 57': -2.3642995, ' 56': -2.384526, ' 58': -2.574105, ' 54': -2.6068406}
{' 51': -2.2573001, ' 53': -2.355622, ' 49': -2.4128845, ' 48': -2.4977536, ' 50': -2.5262954}
{' 44': -2.1686132, ' 43': -2.2196596, ' 45': -2.3000286, ' 46': -2.484163, ' 47': -2.6201646}
{' 48': -1.5089144, ' 50': -2.091621, ' 46': -2.6279614, ' 44': -2.6491349, ' 52': -2.7514129}
{' 45': -2.2923653, ' 44': -2.4005024, ' 43': -2.4829895, ' 48': -2.6510298, ' 46': -2.7969754}
{' 50': -2.1054482, ' 48': -2.1080995, ' 45': -2.37316, ' 47': -2.4491467, ' 46': -2.4524217}
{' 45': -2.2555022, ' 43': -2.269112, ' 44': -2.3155313, ' 46': -2.6215587, ' 48': -2.6269498}
{' 50': -2.0339394, ' 51': -2.2916238, ' 48': -2.3184125, ' 49': -2.5183504, ' 45': -2.5371892}
{' 43': -2.3254397, ' 45': -2.3473313, ' 44': -2.458792, ' 46': -2.498358, ' 47': -2.5321982}
{' 53': -2.2875593, ' 50': -2.3713245, ' 54': -2.3774545, ' 51': -2.4526231, ' 48': -2.5154922}
{' 45': -2.114239, ' 48': -2.3343174, ' 50': -2.3503745, ' 44': -2.5735593, ' 43': -2.658671}
{' 53': -2.148864, ' 51': -2.2576458, ' 50': -2.4193356, ' 49': -2.4525733, ' 54': -2.5219014}
{' 48': -1.6763037, ' 56': -2.5626087, ' 50': -2.5785825, ' 52': -2.612704, ' 44': -2.6353776}
{' 50': -2.1713414, ' 48': -2.278685, ' 51': -2.471476, ' 53': -2.4787545, ' 49': -2.520644}
{' 45': -2.3461893, ' 44': -2.4743748, ' 48': -2.727513, ' 51': -2.816164, ' 43': -2.9002216}
{' 53': -2.0646808, ' 55': -2.2445247, ' 54': -2.302447, ' 51': -2.39943, ' 50': -2.4328964}
{' 51': -2.4957778, ' 53': -2.513909, ' 55': -2.6303375, ' 50': -2.6863992, ' 56': -2.7162712}
{' 53': -2.164268, ' 51': -2.2844634, ' 55': -2.435575, ' 50': -2.4807296, ' 49': -2.5584664}
{' 50': -2.3290317, ' 48': -2.5037875, ' 51': -2.5090091, ' 45': -2.542383, ' 47': -2.6405015}
{' 48': -2.0013268, ' 46': -2.2163937, ' 50': -2.3763459, ' 44': -2.3979733, ' 45': -2.4056408}
{' 55': -1.6257958, ' 50': -1.9702458, ' 56': -2.7043252, ' 53': -2.7137933, ' 54': -2.7323194}
{' 53': -2.1130648, ' 50': -2.2670066, ' 51': -2.307454, ' 54': -2.3273783, ' 55': -2.349105}
{' 51': -2.3733034, ' 50': -2.489911, ' 53': -2.5365229, ' 48': -2.6691039, ' 47': -2.7024374}
{' 50': -1.8815734, ' 48': -2.2281044, ' 49': -2.2702627, ' 51': -2.4209604, ' 53': -2.5561018}
{' 43': -2.2061405, ' 45': -2.2806928, ' 44': -2.3260982, ' 46': -2.4942281, ' 47': -2.5660381}
{' 47': -2.0059185, ' 49': -2.2273731, ' 45': -2.272272, ' 48': -2.3216324, ' 51': -2.3652687}
{' 50': -2.2767117, ' 51': -2.3213465, ' 45': -2.3356078, ' 48': -2.4218953, ' 53': -2.8287804}
{' 53': -2.188358, ' 55': -2.2054765, ' 54': -2.2257879, ' 57': -2.4358442, ' 56': -2.5384634}
{' 45': -2.3735583, ' 48': -2.4611142, ' 47': -2.482094, ' 46': -2.577388, ' 50': -2.6172364}
{' 53': -2.086009, ' 55': -2.1542244, ' 54': -2.3555403, ' 57': -2.4165888, ' 56': -2.5907495}
{' 51': -2.4444902, ' 50': -2.518915, ' 53': -2.6793048, ' 48': -2.7063098, ' 54': -2.7960744}
{' 50': -2.2694504, ' 53': -2.3710968, ' 48': -2.3806605, ' 54': -2.4262652, ' 51': -2.494407}
{' 51': -2.3046992, ' 53': -2.4403396, ' 55': -2.4508185, ' 54': -2.5815063, ' 57': -2.67472}
{' 50': -2.178389, ' 48': -2.2034478, ' 51': -2.4527555, ' 53': -2.5524201, ' 49': -2.596661}
{' 53': -2.1792016, ' 54': -2.2958322, ' 56': -2.3585582, ' 55': -2.3746295, ' 51': -2.3983455}
{' 54': -2.0758357, ' 53': -2.1217778, ' 55': -2.197921, ' 50': -2.4089005, ' 51': -2.5079103}
{' 51': -2.390224, ' 55': -2.4474072, ' 53': -2.4507594, ' 54': -2.5254874, ' 56': -2.6366506}
{' 53': -2.1602185, ' 55': -2.2015755, ' 54': -2.2144234, ' 51': -2.3467305, ' 56': -2.5486977}
{' 51': -2.2096207, ' 53': -2.3426402, ' 50': -2.5832942, ' 48': -2.6326735, ' 49': -2.6776783}
{' 54': -2.1391172, ' 53': -2.1937876, ' 55': -2.2165003, ' 57': -2.4197571, ' 56': -2.4578543}
{' 48': -2.5875428, ' 45': -2.612206, ' 50': -2.7122433, ' 44': -2.7391322, ' 51': -2.7507918}
{' 50': -1.8452643, ' 48': -2.1741426, ' 52': -2.3194616, ' 54': -2.3624275, ' 53': -2.4948308}
{' 45': -2.1098711, ' 43': -2.4148762, ' 44': -2.4280267, ' 47': -2.5215209, ' 48': -2.5823798}
{' 50': -2.025434, ' 54': -2.0580518, ' 53': -2.352056, ' 52': -2.367002, ' 48': -2.3965852}
{' 45': -2.2253687, ' 43': -2.5837026, ' 44': -2.5848334, ' 48': -2.6031315, ' 50': -2.6616404}
{' 50': -1.9534757, ' 54': -2.1007156, ' 53': -2.2672813, ' 52': -2.4337585, ' 51': -2.4585016}
{' 50': -2.5442896, ' 54': -2.5560997, ' 48': -2.5766618, ' 56': -2.6122274, ' 52': -2.6224575}
{' 57': -2.217905, ' 54': -2.2374723, ' 56': -2.2417755, ' 55': -2.352741, ' 58': -2.511873}
{' 50': -2.471228, ' 48': -2.516699, ' 51': -2.5255227, ' 45': -2.5499244, ' 47': -2.6118941}
{' 50': -1.6872442, ' 54': -2.3186805, ' 55': -2.4374826, ' 48': -2.6701372, ' 56': -2.6776302}
{' 51': -2.4974756, ' 53': -2.5136995, ' 55': -2.5196464, ' 54': -2.667426, ' 56': -2.7094727}
{' 54': -1.7629375, ' 50': -2.2901402, ' 53': -2.3264866, ' 52': -2.482668, ' 56': -2.4989529}
{' 45': -2.239143, ' 48': -2.3645673, ' 46': -2.3824754, ' 47': -2.4259982, ' 44': -2.4635825}
{' 50': -1.6543094, ' 55': -2.4795449, ' 45': -2.482303, ' 48': -2.5025742, ' 51': -2.5025818}
{' 51': -2.4604046, ' 50': -2.5336955, ' 48': -2.55318, ' 53': -2.5789769, ' 47': -2.7225087}
{' 48': -1.6543313, ' 50': -2.0281487, ' 54': -2.2670424, ' 46': -2.5460856, ' 52': -2.6388361}
{' 51': -2.46855, ' 50': -2.6556237, ' 53': -2.6688616, ' 48': -2.7009938, ' 55': -2.8515644}
{' 48': -2.13613, ' 47': -2.1447265, ' 45': -2.214173, ' 46': -2.389796, ' 50': -2.4620464}
{' 50': -2.5282505, ' 51': -2.5309083, ' 53': -2.6594512, ' 55': -2.676274, ' 48': -2.7660453}
{' 48': -1.9160585, ' 50': -2.12597, ' 54': -2.2136595, ' 56': -2.2136688, ' 52': -2.4036877}
{' 53': -2.3126347, ' 55': -2.378875, ' 54': -2.3905575, ' 51': -2.466554, ' 56': -2.5011334}
{' 50': -1.9957108, ' 53': -2.3226247, ' 54': -2.3717961, ' 51': -2.4124398, ' 48': -2.4651856}
{' 45': -2.410731, ' 43': -2.5026002, ' 48': -2.5208642, ' 44': -2.5637307, ' 47': -2.584664}
{' 54': -2.0961592, ' 50': -2.2646832, ' 53': -2.3924868, ' 48': -2.446728, ' 52': -2.4962218}
{' 48': -2.532762, ' 51': -2.5785394, ' 50': -2.6107125, ' 45': -2.615333, ' 44': -2.709183}
{' 56': -1.9790909, ' 54': -2.0947049, ' 57': -2.3688653, ' 58': -2.4258235, ' 55': -2.490947}
{' 45': -2.3864305, ' 46': -2.4357994, ' 48': -2.446883, ' 47': -2.4667022, ' 50': -2.5767772}
{' 54': -2.1672177, ' 56': -2.3681285, ' 55': -2.3740697, ' 57': -2.3835647, ' 53': -2.4087608}
{' 48': -1.9952971, ' 50': -2.3552575, ' 44': -2.3928084, ' 45': -2.4329963, ' 46': -2.6385896}
{' 50': -1.045161, ' 55': -2.5857837, ' 48': -2.636769, ' 53': -2.7505987, ' 45': -2.7707584}
{' 51': -2.606154, ' 53': -2.6272123, ' 55': -2.6741462, ' 54': -2.6766906, ' 50': -2.723807}
{' 50': -2.2399318, ' 54': -2.2849872, ' 53': -2.335078, ' 51': -2.3691337, ' 48': -2.3717852}
{' 56': -2.3889873, ' 53': -2.4507606, ' 55': -2.501372, ' 54': -2.517308, ' 57': -2.5571249}
{' 53': -2.217115, ' 55': -2.239903, ' 57': -2.2687688, ' 54': -2.3213181, ' 56': -2.4207711}
{' 51': -2.5234156, ' 53': -2.5885127, ' 50': -2.6316986, ' 54': -2.7687495, ' 48': -2.7823496}
{' 54': -2.1039977, ' 56': -2.2209058, ' 55': -2.31768, ' 57': -2.3528535, ' 53': -2.432672}
{' 53': -2.2976131, ' 51': -2.3777516, ' 55': -2.43571, ' 54': -2.5242167, ' 57': -2.743577}
{' 53': -2.2659302, ' 54': -2.2854621, ' 55': -2.4646883, ' 50': -2.5609958, ' 51': -2.585694}
{' 45': -2.3999708, ' 43': -2.4612465, ' 44': -2.478997, ' 46': -2.547532, ' 47': -2.7017705}
{' 48': -2.1036212, ' 46': -2.2625835, ' 50': -2.3772495, ' 47': -2.4009426, ' 45': -2.413388}
{' 51': -2.3993797, ' 50': -2.4866183, ' 55': -2.7767515, ' 48': -2.785736, ' 53': -2.7877026}
{' 54': -2.280607, ' 55': -2.2809722, ' 50': -2.3916163, ' 56': -2.4182107, ' 57': -2.630102}
{' 45': -2.1489608, ' 48': -2.375592, ' 51': -2.5681732, ' 46': -2.663834, ' 44': -2.7215323}
{' 50': -2.06277, ' 48': -2.273265, ' 49': -2.3931875, ' 51': -2.405303, ' 53': -2.589017}
{' 45': -2.3763697, ' 51': -2.5603461, ' 48': -2.5683005, ' 47': -2.635956, ' 46': -2.7092803}
{' 54': -1.9603727, ' 53': -2.277315, ' 51': -2.4125688, ' 50': -2.479324, ' 55': -2.5558374}
{' 51': -2.3346052, ' 53': -2.4642458, ' 50': -2.6065235, ' 55': -2.7219744, ' 48': -2.7271092}
{' 48': -1.9436324, ' 50': -2.0591013, ' 46': -2.2470632, ' 47': -2.3636134, ' 45': -2.4050257}
{' 51': -2.4498098, ' 48': -2.4888637, ' 50': -2.5015485, ' 45': -2.5388582, ' 46': -2.6035259}
{' 50': -2.0716722, ' 51': -2.180559, ' 53': -2.2126234, ' 54': -2.352842, ' 49': -2.4469945}
{' 55': -2.2941384, ' 56': -2.3155296, ' 53': -2.3170946, ' 57': -2.3547523, ' 54': -2.3819463}
{' 54': -2.2520685, ' 56': -2.2702017, ' 55': -2.2926588, ' 57': -2.333356, ' 58': -2.5111923}
{' 56': -2.284825, ' 54': -2.3866413, ' 55': -2.4058893, ' 57': -2.4070337, ' 58': -2.7437751}
{' 50': -2.1309388, ' 53': -2.244329, ' 51': -2.2527401, ' 48': -2.4096558, ' 49': -2.43082}
{' 51': -2.3384416, ' 53': -2.4130094, ' 50': -2.601425, ' 55': -2.6491306, ' 54': -2.724654}
{' 54': -2.2518554, ' 55': -2.328856, ' 56': -2.364608, ' 50': -2.518538, ' 57': -2.6167092}
{' 55': -2.291547, ' 53': -2.3351407, ' 54': -2.3995945, ' 56': -2.4191709, ' 51': -2.4429095}
{' 53': -1.9771094, ' 50': -2.0075562, ' 55': -2.2088635, ' 51': -2.2313457, ' 54': -2.4145694}
{' 48': -2.3300512, ' 45': -2.350725, ' 44': -2.450387, ' 46': -2.6714666, ' 51': -2.7112863}
{' 55': -1.8572055, ' 53': -2.2686224, ' 57': -2.294486, ' 54': -2.3782244, ' 56': -2.507514}
{' 54': -2.4423237, ' 55': -2.4539576, ' 56': -2.4577157, ' 53': -2.4854155, ' 51': -2.5542324}
{' 54': -2.2482677, ' 53': -2.2535958, ' 55': -2.3630433, ' 57': -2.5062013, ' 56': -2.509892}
{' 51': -2.3334959, ' 53': -2.4104357, ' 50': -2.5580492, ' 48': -2.7115707, ' 55': -2.7221355}
{' 54': -2.122857, ' 56': -2.3305423, ' 53': -2.4011192, ' 50': -2.441165, ' 55': -2.4833937}
{' 51': -2.460285, ' 53': -2.4738386, ' 55': -2.5064065, ' 54': -2.6662195, ' 50': -2.7534053}
{' 50': -2.0646496, ' 54': -2.22163, ' 53': -2.376728, ' 52': -2.4150944, ' 48': -2.4553642}
{' 56': -1.5239236, ' 48': -2.1890783, ' 52': -2.193758, ' 54': -2.3610868, ' 50': -2.637453}
{' 54': -1.9755497, ' 56': -2.317379, ' 55': -2.3388195, ' 53': -2.3892689, ' 57': -2.4570084}
{' 48': -2.588246, ' 51': -2.6231515, ' 50': -2.6674306, ' 45': -2.7508025, ' 46': -2.777233}
{' 54': -2.1336684, ' 53': -2.2879522, ' 55': -2.3330264, ' 56': -2.3887212, ' 57': -2.509731}
{' 56': -2.3649716, ' 55': -2.484221, ' 54': -2.5119843, ' 57': -2.7165713, ' 53': -2.7316442}
{' 54': -2.046021, ' 55': -2.3027234, ' 53': -2.4012723, ' 56': -2.4167666, ' 57': -2.433538}
{' 56': -2.406157, ' 55': -2.48934, ' 57': -2.494102, ' 53': -2.5202744, ' 54': -2.5799918}
{' 56': -2.074137, ' 54': -2.1322482, ' 58': -2.26738, ' 57': -2.2880976, ' 55': -2.3834345}
{' 48': -2.5437796, ' 50': -2.5518658, ' 51': -2.5796034, ' 45': -2.74525, ' 47': -2.7540553}
{' 56': -2.3154724, ' 55': -2.332032, ' 54': -2.3412263, ' 53': -2.4579513, ' 57': -2.4643314}
{' 48': -2.3707535, ' 51': -2.4206526, ' 50': -2.4227965, ' 54': -2.5241253, ' 53': -2.7808688}
{' 54': -2.1263192, ' 55': -2.1993916, ' 56': -2.3569405, ' 53': -2.372327, ' 57': -2.4972603}
{' 56': -2.3856442, ' 54': -2.4433384, ' 50': -2.5244732, ' 51': -2.5722973, ' 52': -2.7019598}
{' 54': -2.2019482, ' 57': -2.323927, ' 56': -2.3405094, ' 55': -2.3965778, ' 53': -2.4760075}
{' 56': -2.0719035, ' 55': -2.196027, ' 57': -2.2497933, ' 58': -2.3150086, ' 54': -2.5322974}
{' 50': -2.1374886, ' 53': -2.2452385, ' 51': -2.3343651, ' 54': -2.34543, ' 48': -2.5069613}
{' 54': -2.3846092, ' 55': -2.3871374, ' 56': -2.4130592, ' 57': -2.4792862, ' 53': -2.4961748}
{' 53': -2.1686358, ' 51': -2.2206397, ' 54': -2.3968215, ' 55': -2.4170623, ' 50': -2.4279304}
{' 51': -2.4209454, ' 53': -2.5244715, ' 55': -2.5455813, ' 57': -2.7683396, ' 56': -2.8524525}
{' 57': -2.0958178, ' 54': -2.100941, ' 55': -2.160103, ' 56': -2.413479, ' 53': -2.4515822}
{' 45': -2.0584044, ' 46': -2.444717, ' 43': -2.5399024, ' 50': -2.543553, ' 48': -2.5811715}
{' 48': -1.6401937, ' 56': -2.258351, ' 54': -2.264861, ' 50': -2.3805435, ' 52': -2.4123733}
{' 54': -2.295931, ' 56': -2.3266423, ' 55': -2.4186099, ' 53': -2.4354985, ' 57': -2.6505158}
{' 53': -2.087224, ' 54': -2.115901, ' 51': -2.25813, ' 55': -2.3495493, ' 50': -2.5343256}
{' 56': -2.4208572, ' 55': -2.4235752, ' 57': -2.4435854, ' 53': -2.5494623, ' 54': -2.6155202}
{' 57': -2.113794, ' 55': -2.1405487, ' 53': -2.2274225, ' 54': -2.4257429, ' 56': -2.6265898}
{' 56': -2.34283, ' 55': -2.3946307, ' 57': -2.4467976, ' 53': -2.5094008, ' 54': -2.523677}
{' 54': -1.8326616, ' 50': -2.219966, ' 53': -2.2670717, ' 56': -2.2724295, ' 52': -2.3908873}
{' 45': -2.3625815, ' 44': -2.4153588, ' 48': -2.5146391, ' 43': -2.5715182, ' 46': -2.6795552}
{' 50': -1.5842714, ' 56': -1.9943714, ' 60': -2.0320861, ' 54': -2.2520313, ' 48': -2.5105753}
{' 54': -2.2396033, ' 55': -2.2976582, ' 56': -2.3083222, ' 53': -2.464184, ' 57': -2.4854548}
{' 50': -2.1010957, ' 48': -2.1913, ' 45': -2.5226026, ' 51': -2.540087, ' 49': -2.5549185}
{' 56': -2.292856, ' 55': -2.3924482, ' 57': -2.4563482, ' 54': -2.4767025, ' 53': -2.5044734}
{' 56': -2.2221413, ' 57': -2.2665985, ' 55': -2.3298814, ' 54': -2.3832655, ' 53': -2.5779216}
{' 48': -2.2092862, ' 50': -2.373096, ' 54': -2.5879445, ' 46': -2.6205277, ' 45': -2.6697364}
{' 56': -1.9713383, ' 54': -2.188057, ' 58': -2.1909828, ' 57': -2.484047, ' 55': -2.6187983}
{' 51': -2.3604758, ' 53': -2.374987, ' 55': -2.4594386, ' 56': -2.5597203, ' 50': -2.6130698}
{' 57': -2.2446134, ' 56': -2.4024837, ' 55': -2.418617, ' 54': -2.434592, ' 53': -2.5696876}
{' 53': -2.4068162, ' 54': -2.5284843, ' 55': -2.5389955, ' 56': -2.5411928, ' 51': -2.5695713}
{' 56': -1.8441789, ' 54': -2.107149, ' 52': -2.4831007, ' 55': -2.6286008, ' 48': -2.708738}
{' 50': -1.1505494, ' 45': -2.2795415, ' 55': -2.2955413, ' 51': -2.9807115, ' 53': -3.1300027}
{' 57': -2.463041, ' 56': -2.492051, ' 58': -2.5004938, ' 62': -2.5797565, ' 61': -2.5861216}
{' 45': -2.462142, ' 44': -2.557928, ' 48': -2.5619345, ' 46': -2.635169, ' 43': -2.6456776}
{' 50': -1.3799802, ' 45': -2.102896, ' 48': -2.312443, ' 47': -2.5879002, ' 51': -2.6191578}
{' 51': -2.5345535, ' 53': -2.6185608, ' 55': -2.7184858, ' 54': -2.7453156, ' 50': -2.7741244}
{' 48': -2.0257852, ' 47': -2.2617223, ' 50': -2.2800674, ' 46': -2.3878305, ' 45': -2.4029863}
{' 50': -2.3429332, ' 51': -2.355847, ' 48': -2.5301557, ' 47': -2.5504212, ' 45': -2.588736}
{' 54': -2.1828907, ' 56': -2.314758, ' 55': -2.3906791, ' 57': -2.4289033, ' 53': -2.430559}
{' 51': -2.3329623, ' 48': -2.5426075, ' 50': -2.5653841, ' 53': -2.571399, ' 47': -2.683675}
{' 53': -2.1861265, ' 54': -2.2812889, ' 55': -2.329495, ' 57': -2.435822, ' 56': -2.484577}
{' 51': -2.5347197, ' 53': -2.6512291, ' 50': -2.6760437, ' 48': -2.67861, ' 45': -2.6808388}
{' 57': -2.2946403, ' 54': -2.3001468, ' 56': -2.3289, ' 55': -2.3957355, ' 53': -2.5239675}
{' 55': -2.0755377, ' 56': -2.3789542, ' 57': -2.512645, ' 53': -2.5231678, ' 54': -2.5952778}
{' 54': -2.1551168, ' 53': -2.2435932, ' 55': -2.3460178, ' 56': -2.5323448, ' 50': -2.5785253}
{' 57': -2.2217143, ' 55': -2.3606627, ' 56': -2.4494526, ' 59': -2.497842, ' 58': -2.5665057}
{' 57': -2.0627866, ' 55': -2.1713967, ' 56': -2.1802278, ' 54': -2.2639546, ' 53': -2.4222836}
{' 55': -2.400831, ' 57': -2.4228208, ' 56': -2.5142477, ' 53': -2.5782058, ' 58': -2.6508949}
{' 53': -2.2651687, ' 55': -2.293979, ' 54': -2.3295262, ' 57': -2.3346791, ' 56': -2.5464082}
{' 57': -2.3920877, ' 56': -2.4235113, ' 58': -2.4541004, ' 55': -2.617339, ' 54': -2.622916}
{' 50': -1.7297199, ' 55': -2.1376715, ' 53': -2.2196767, ' 54': -2.3411322, ' 51': -2.355439}
{' 51': -2.5291226, ' 50': -2.606231, ' 48': -2.617795, ' 53': -2.6746855, ' 49': -2.7121365}
{' 54': -1.6216294, ' 56': -2.050323, ' 50': -2.3382003, ' 52': -2.4281156, ' 53': -2.4363465}
{' 51': -2.525812, ' 50': -2.647984, ' 48': -2.6656117, ' 53': -2.7154498, ' 45': -2.8034923}
{' 54': -2.0743353, ' 56': -2.162081, ' 57': -2.2275927, ' 55': -2.2741647, ' 53': -2.396912}
{' 55': -1.950283, ' 50': -2.4374437, ' 56': -2.6342537, ' 54': -2.6430762, ' 53': -2.681391}
{' 57': -2.299116, ' 53': -2.3097324, ' 55': -2.3229883, ' 54': -2.3454092, ' 56': -2.5113802}
{' 56': -1.9926102, ' 50': -2.334163, ' 52': -2.3593247, ' 48': -2.389003, ' 54': -2.4662967}
{' 54': -2.139579, ' 55': -2.2357314, ' 50': -2.4182503, ' 53': -2.4407332, ' 56': -2.6288207}
{' 56': -2.3249702, ' 53': -2.3749647, ' 55': -2.3818512, ' 54': -2.3969898, ' 57': -2.4576623}
{' 54': -2.1243505, ' 53': -2.2118263, ' 55': -2.3469572, ' 56': -2.4221194, ' 50': -2.5046787}
{' 54': -2.0820172, ' 50': -2.2408535, ' 56': -2.3043396, ' 55': -2.3734324, ' 53': -2.524357}
{' 54': -2.1647232, ' 53': -2.234038, ' 55': -2.4131324, ' 51': -2.4712474, ' 50': -2.5433605}
{' 55': -2.6420944, ' 57': -2.6446025, ' 53': -2.6651857, ' 56': -2.6671262, ' 54': -2.6696327}
{' 54': -1.8562711, ' 53': -2.1225677, ' 55': -2.2838855, ' 56': -2.4712746, ' 51': -2.546798}
{' 55': -2.3349764, ' 57': -2.408849, ' 56': -2.4316247, ' 58': -2.5387223, ' 59': -2.6732028}
{' 56': -2.1252773, ' 57': -2.2365937, ' 54': -2.319288, ' 55': -2.4106767, ' 58': -2.4153125}
{' 54': -2.0751975, ' 55': -2.1764681, ' 56': -2.284636, ' 57': -2.2932036, ' 53': -2.5768082}
{' 54': -2.1176724, ' 53': -2.1663973, ' 55': -2.2788434, ' 56': -2.4326673, ' 57': -2.5080552}
{' 55': -2.4018903, ' 56': -2.4024599, ' 57': -2.4205835, ' 58': -2.4541185, ' 54': -2.5986116}
{' 57': -2.4649339, ' 56': -2.5886264, ' 58': -2.6084313, ' 61': -2.649199, ' 62': -2.676144}
{' 53': -2.296927, ' 56': -2.3089783, ' 54': -2.3138812, ' 55': -2.3381238, ' 51': -2.4597743}
{' 53': -2.195115, ' 54': -2.2155907, ' 50': -2.3110707, ' 51': -2.3456318, ' 49': -2.5691721}
{' 43': -2.1998527, ' 44': -2.2244632, ' 45': -2.2588737, ' 46': -2.5458324, ' 47': -2.712288}
{' 56': -1.9042078, ' 54': -1.9994475, ' 52': -2.1400726, ' 50': -2.356799, ' 53': -2.5447404}
{' 51': -2.2811282, ' 53': -2.3797994, ' 54': -2.4185221, ' 55': -2.4694998, ' 50': -2.508258}
{' 60': -2.0336394, ' 55': -2.0561156, ' 50': -2.248263, ' 56': -2.2899346, ' 54': -2.4246545}
{' 53': -2.429289, ' 55': -2.4738467, ' 51': -2.50573, ' 56': -2.5966074, ' 54': -2.6228118}
{' 48': -2.0844872, ' 50': -2.2613404, ' 47': -2.3700974, ' 49': -2.4004967, ' 45': -2.5049396}
{' 51': -2.3910718, ' 53': -2.462835, ' 50': -2.5282485, ' 48': -2.6239727, ' 54': -2.6824634}
{' 54': -2.0338852, ' 55': -2.3156502, ' 56': -2.3365424, ' 53': -2.3574412, ' 57': -2.421654}
{' 54': -2.1648705, ' 56': -2.3695958, ' 55': -2.49455, ' 57': -2.5480912, ' 60': -2.6051657}
{' 50': -2.2584898, ' 53': -2.2904246, ' 54': -2.3119016, ' 55': -2.448669, ' 51': -2.554376}
{' 44': -2.3046618, ' 43': -2.352751, ' 45': -2.4300654, ' 46': -2.5752068, ' 48': -2.5932302}
{' 54': -1.9059062, ' 56': -2.1372256, ' 55': -2.422156, ' 57': -2.4428983, ' 53': -2.4736078}
{' 51': -2.3790836, ' 53': -2.4837768, ' 54': -2.6603258, ' 55': -2.7146413, ' 50': -2.72527}
{' 54': -2.0666645, ' 53': -2.2400234, ' 55': -2.3444908, ' 56': -2.400483, ' 57': -2.4644039}
{' 54': -2.448382, ' 51': -2.527454, ' 55': -2.5695379, ' 53': -2.5770354, ' 56': -2.6848445}
{' 48': -2.1846004, ' 50': -2.1871505, ' 51': -2.46907, ' 49': -2.4882522, ' 47': -2.5878367}
{' 53': -2.2991087, ' 55': -2.320698, ' 57': -2.407948, ' 56': -2.4146066, ' 51': -2.5656369}
{' 56': -2.2642713, ' 60': -2.3302693, ' 55': -2.4844632, ' 57': -2.5114608, ' 54': -2.5770676}
