{' 28': -2.1365736, ' 24': -2.2248552, ' 25': -2.3435724, ' 33': -2.6462429, ' 30': -2.6577365}
{' 40': -2.4759293, ' 45': -2.7194147, ' 39': -2.7519782, ' 43': -2.758954, ' 44': -2.8065033}
{' 45': -2.4399774, ' 44': -2.4518018, ' 40': -2.4569964, ' 43': -2.5407119, ' 42': -2.5537162}
{' 45': -2.125394, ' 40': -2.2643213, ' 50': -2.6276772, ' 48': -2.6568327, ' 44': -2.6712792}
{' 40': -2.2656417, ' 45': -2.3981242, ' 43': -2.4454474, ' 44': -2.4932113, ' 42': -2.645413}
{' 40': -2.2145734, ' 44': -2.3922517, ' 45': -2.4095666, ' 48': -2.5616279, ' 50': -2.607622}
{' 45': -2.3527846, ' 43': -2.5147967, ' 42': -2.5427692, ' 44': -2.6089787, ' 40': -2.6578918}
{' 40': -2.3628647, ' 45': -2.5042253, ' 43': -2.6719232, ' 44': -2.6795754, ' 39': -2.724811}
{' 45': -2.2441602, ' 43': -2.3814785, ' 44': -2.5933223, ' 42': -2.692368, ' 48': -2.6935048}
{' 40': -2.115437, ' 36': -2.6946037, ' 39': -2.796271, ' 45': -2.8207595, ' 33': -2.8269124}
{' 40': -2.1905913, ' 36': -2.4043243, ' 33': -2.776416, ' 37': -2.7999291, ' 45': -2.8162081}
{' 40': -2.1905274, ' 45': -2.599647, ' 44': -2.6298766, ' 48': -2.6467664, ' 50': -2.7925487}
{' 45': -2.2696488, ' 48': -2.5665143, ' 40': -2.6004555, ' 42': -2.6335502, ' 36': -2.7253823}
{' 40': -2.184754, ' 43': -2.7002146, ' 36': -2.708667, ' 45': -2.7926877, ' 33': -2.8123677}
{' 45': -2.3662257, ' 44': -2.4289355, ' 43': -2.4911373, ' 42': -2.5456595, ' 40': -2.5524592}
{' 40': -2.3137894, ' 45': -2.5403118, ' 44': -2.5445404, ' 43': -2.590396, ' 42': -2.8008451}
{' 45': -2.4351208, ' 48': -2.4559255, ' 50': -2.56035, ' 44': -2.5840495, ' 43': -2.644623}
{' 40': -2.4261706, ' 33': -2.5712018, ' 36': -2.6844056, ' 39': -2.7940037, ' 37': -2.8531573}
{' 40': -2.3411143, ' 44': -2.475532, ' 45': -2.511106, ' 43': -2.6324542, ' 42': -2.7149596}
{' 40': -2.2324703, ' 45': -2.6538103, ' 43': -2.680761, ' 37': -2.7494829, ' 44': -2.7884834}
{' 45': -2.1100428, ' 43': -2.259228, ' 44': -2.460351, ' 42': -2.661753, ' 40': -2.7284431}
{' 40': -2.3321528, ' 45': -2.3886237, ' 44': -2.5831208, ' 43': -2.6757808, ' 42': -2.7127557}
{' 40': -2.3641632, ' 36': -2.6745737, ' 45': -2.7010515, ' 44': -2.8116713, ' 42': -2.8443325}
{' 40': -2.361322, ' 45': -2.5327325, ' 43': -2.7434287, ' 42': -2.7475057, ' 44': -2.7744772}
{' 45': -2.4080355, ' 44': -2.4490223, ' 43': -2.4896243, ' 48': -2.601148, ' 42': -2.7218418}
{' 40': -2.2876906, ' 45': -2.5300806, ' 43': -2.7168546, ' 44': -2.771459, ' 39': -2.7947688}
{' 45': -2.47192, ' 43': -2.5663404, ' 44': -2.6369905, ' 42': -2.6830692, ' 40': -2.7376356}
{' 40': -2.2634897, ' 45': -2.4273014, ' 44': -2.6850176, ' 42': -2.7142084, ' 43': -2.757386}
{' 40': -2.2430153, ' 45': -2.6078959, ' 43': -2.6837826, ' 39': -2.702649, ' 42': -2.7762496}
{' 45': -2.2890377, ' 40': -2.3465948, ' 43': -2.5763903, ' 42': -2.7828465, ' 44': -2.817167}
{' 45': -2.5408106, ' 40': -2.5460694, ' 44': -2.5624945, ' 43': -2.6192312, ' 42': -2.6379814}
{' 40': -2.3517659, ' 36': -2.7443717, ' 33': -2.7506335, ' 37': -2.7535708, ' 45': -2.7957108}
{' 45': -2.2072268, ' 48': -2.2647696, ' 50': -2.6322107, ' 44': -2.6889515, ' 43': -2.6963987}
{' 44': -2.4963593, ' 45': -2.5030475, ' 40': -2.5698047, ' 42': -2.7122438, ' 43': -2.7158017}
{' 43': -2.4677818, ' 40': -2.5100896, ' 45': -2.5549352, ' 42': -2.7147033, ' 39': -2.7566345}
{' 40': -2.1601448, ' 36': -2.5020094, ' 33': -2.5412264, ' 37': -2.6452417, ' 38': -2.7829034}
{' 40': -2.536976, ' 43': -2.6468241, ' 45': -2.6710608, ' 39': -2.7000258, ' 37': -2.7530673}
{' 40': -2.341535, ' 45': -2.4248185, ' 44': -2.704721, ' 48': -2.7542653, ' 43': -2.7771494}
{' 45': -2.411352, ' 43': -2.6287374, ' 40': -2.692133, ' 39': -2.7113762, ' 44': -2.7828321}
{' 40': -2.2466385, ' 45': -2.4559128, ' 43': -2.5780373, ' 39': -2.7753136, ' 44': -2.8320792}
{' 44': -2.488687, ' 45': -2.5136478, ' 43': -2.5232158, ' 40': -2.5459304, ' 42': -2.7991195}
{' 40': -2.2738364, ' 44': -2.6049263, ' 42': -2.6266518, ' 43': -2.763551, ' 36': -2.8044627}
{' 43': -2.3482933, ' 45': -2.3562765, ' 44': -2.485074, ' 42': -2.6189165, ' 40': -2.772705}
{' 43': -2.4233882, ' 40': -2.4316385, ' 45': -2.5779414, ' 44': -2.583801, ' 42': -2.6508005}
{' 40': -2.4722068, ' 45': -2.5786142, ' 43': -2.6756532, ' 42': -2.7278621, ' 37': -2.7300642}
{' 40': -2.3250856, ' 36': -2.5234616, ' 39': -2.713832, ' 42': -2.718896, ' 37': -2.7310257}
{' 45': -2.2241676, ' 40': -2.5571384, ' 43': -2.5703583, ' 44': -2.7290068, ' 42': -2.7615366}
{' 33': -2.1270964, ' 40': -2.3524737, ' 37': -2.5229182, ' 36': -2.5914347, ' 34': -2.6146245}
{' 45': -2.1894038, ' 43': -2.3812306, ' 44': -2.5651333, ' 42': -2.5747988, ' 48': -2.6532412}
{' 40': -2.2495773, ' 45': -2.550973, ' 44': -2.6223345, ' 43': -2.722332, ' 42': -2.786843}
{' 45': -2.2040112, ' 40': -2.294577, ' 50': -2.3508236, ' 44': -2.5575564, ' 43': -2.6367266}
{' 50': -2.341565, ' 45': -2.4484546, ' 40': -2.5607746, ' 44': -2.572252, ' 48': -2.6529176}
{' 40': -2.4390202, ' 45': -2.535425, ' 43': -2.6102304, ' 44': -2.6186893, ' 42': -2.7975023}
{' 40': -2.1661332, ' 36': -2.2252085, ' 33': -2.4642453, ' 37': -2.682027, ' 38': -2.6981604}
{' 45': -2.3105242, ' 43': -2.4193432, ' 44': -2.6713755, ' 48': -2.6910098, ' 42': -2.7716832}
{' 45': -2.3356397, ' 50': -2.4493396, ' 40': -2.477823, ' 44': -2.6503916, ' 43': -2.6513183}
{' 36': -2.5314624, ' 40': -2.6846073, ' 45': -2.7730968, ' 42': -2.775975, ' 48': -2.7978523}
{' 43': -2.267627, ' 45': -2.3646417, ' 44': -2.4462485, ' 50': -2.5607877, ' 48': -2.753757}
{' 43': -2.5237358, ' 45': -2.5277805, ' 44': -2.5803976, ' 48': -2.6786861, ' 42': -2.7071943}
{' 45': -2.2863019, ' 40': -2.3533537, ' 50': -2.4105399, ' 44': -2.6170952, ' 48': -2.619138}
{' 45': -2.239416, ' 48': -2.4499846, ' 43': -2.6139326, ' 44': -2.639288, ' 50': -2.692809}
{' 40': -2.1408207, ' 45': -2.6135428, ' 36': -2.7674134, ' 33': -2.783806, ' 39': -2.8320916}
{' 45': -2.4433787, ' 40': -2.4664197, ' 44': -2.5859265, ' 43': -2.6208546, ' 42': -2.6579983}
{' 45': -2.4517488, ' 43': -2.5411994, ' 40': -2.6738422, ' 44': -2.740236, ' 48': -2.7886598}
{' 40': -2.4788134, ' 48': -2.484483, ' 42': -2.549206, ' 45': -2.5706904, ' 44': -2.6266682}
{' 45': -2.5291064, ' 40': -2.5876782, ' 43': -2.6115878, ' 44': -2.632514, ' 50': -2.6351635}
{' 45': -2.2739866, ' 40': -2.5283563, ' 50': -2.567731, ' 44': -2.6191785, ' 48': -2.6222172}
{' 40': -2.3905327, ' 45': -2.577574, ' 43': -2.7328093, ' 44': -2.7372181, ' 42': -2.8702307}
{' 45': -2.3261466, ' 40': -2.428064, ' 44': -2.634094, ' 43': -2.635555, ' 42': -2.7112556}
{' 45': -2.5216143, ' 43': -2.6003573, ' 40': -2.6140625, ' 50': -2.7054942, ' 44': -2.7201643}
{' 40': -2.365767, ' 45': -2.5312839, ' 43': -2.7052236, ' 44': -2.8111804, ' 48': -2.8133957}
{' 45': -2.4101312, ' 40': -2.455428, ' 43': -2.6762073, ' 44': -2.8081787, ' 50': -2.8288152}
{' 48': -2.4181607, ' 45': -2.4556992, ' 50': -2.4616253, ' 44': -2.6138747, ' 46': -2.7115376}
{' 45': -2.2982163, ' 40': -2.5170643, ' 48': -2.5598006, ' 44': -2.6134083, ' 50': -2.676244}
{' 45': -2.2849097, ' 50': -2.380525, ' 40': -2.4963536, ' 48': -2.6078925, ' 44': -2.6921754}
{' 40': -2.4602237, ' 45': -2.469691, ' 44': -2.7112586, ' 48': -2.7926974, ' 43': -2.8116097}
{' 45': -2.3770666, ' 43': -2.5588894, ' 44': -2.5729303, ' 48': -2.6514597, ' 40': -2.753047}
{' 45': -2.4762385, ' 44': -2.5253098, ' 40': -2.5266964, ' 43': -2.6078634, ' 42': -2.8073413}
{' 45': -2.5499144, ' 44': -2.6048975, ' 48': -2.6135082, ' 43': -2.7091637, ' 42': -2.7405443}
{' 45': -2.4273536, ' 50': -2.4383602, ' 48': -2.5501347, ' 40': -2.6322286, ' 44': -2.6428432}
{' 45': -2.3290498, ' 43': -2.3422842, ' 42': -2.5821514, ' 44': -2.5838706, ' 40': -2.7316663}
{' 45': -2.4589214, ' 40': -2.4821732, ' 48': -2.6630528, ' 44': -2.6746533, ' 43': -2.8156235}
{' 40': -2.4519672, ' 44': -2.6995316, ' 45': -2.7472534, ' 48': -2.8030252, ' 42': -2.8272152}
{' 45': -2.0888727, ' 40': -2.263309, ' 50': -2.466436, ' 44': -2.6177745, ' 43': -2.6529202}
{' 45': -2.293161, ' 44': -2.5005565, ' 48': -2.5083435, ' 50': -2.5304542, ' 42': -2.5675626}
{' 45': -2.4309216, ' 40': -2.5675392, ' 43': -2.6167696, ' 44': -2.801795, ' 42': -2.8215015}
{' 45': -2.3911316, ' 43': -2.4898763, ' 44': -2.5617537, ' 40': -2.627214, ' 42': -2.765634}
{' 40': -2.2361498, ' 45': -2.4942667, ' 36': -2.6393445, ' 42': -2.7703564, ' 44': -2.7716303}
{' 45': -2.2422285, ' 40': -2.344531, ' 43': -2.5125017, ' 44': -2.8036747, ' 42': -2.9052393}
{' 40': -2.1646564, ' 45': -2.1943624, ' 50': -2.4378393, ' 44': -2.678805, ' 43': -2.712178}
{' 40': -2.3553996, ' 45': -2.4743352, ' 36': -2.5242152, ' 42': -2.8582938, ' 39': -2.867614}
{' 45': -2.3403916, ' 44': -2.4980102, ' 40': -2.550219, ' 48': -2.6736271, ' 43': -2.6847148}
{' 48': -2.3225667, ' 45': -2.419296, ' 44': -2.4984596, ' 50': -2.5433536, ' 43': -2.6499667}
{' 40': -2.1053016, ' 45': -2.5329063, ' 44': -2.6210573, ' 42': -2.6229496, ' 43': -2.6835964}
{' 45': -2.2802591, ' 44': -2.3707237, ' 50': -2.520756, ' 48': -2.5990448, ' 43': -2.6419344}
{' 50': -2.341295, ' 45': -2.3611925, ' 40': -2.5877724, ' 44': -2.64198, ' 48': -2.675551}
{' 45': -2.4013712, ' 43': -2.5246756, ' 44': -2.6131089, ' 42': -2.619875, ' 48': -2.682443}
{' 50': -2.3087382, ' 40': -2.4393697, ' 45': -2.4832397, ' 44': -2.6844697, ' 48': -2.7088351}
{' 45': -2.1071422, ' 48': -2.3297052, ' 50': -2.4912252, ' 43': -2.5845308, ' 44': -2.7229002}
{' 40': -2.4378533, ' 45': -2.5293317, ' 43': -2.675587, ' 44': -2.6881242, ' 48': -2.769302}
{' 36': -2.5253277, ' 40': -2.5305214, ' 42': -2.6125479, ' 44': -2.6988523, ' 48': -2.7418766}
{' 44': -2.6201408, ' 45': -2.6209064, ' 48': -2.6595683, ' 40': -2.675494, ' 50': -2.7074926}
{' 45': -2.4263268, ' 50': -2.6003835, ' 48': -2.6157463, ' 44': -2.630057, ' 43': -2.691243}
{' 40': -2.4514763, ' 45': -2.4618983, ' 44': -2.5265708, ' 50': -2.588513, ' 48': -2.7241776}
{' 45': -2.428465, ' 43': -2.5465038, ' 40': -2.6096494, ' 42': -2.654974, ' 44': -2.736552}
{' 40': -2.3330479, ' 45': -2.6170282, ' 44': -2.6745672, ' 43': -2.7557356, ' 39': -2.905344}
{' 45': -2.2803137, ' 44': -2.401519, ' 50': -2.5562396, ' 48': -2.5728304, ' 43': -2.630133}
{' 45': -2.3237355, ' 40': -2.3253386, ' 50': -2.3985724, ' 44': -2.6403658, ' 43': -2.7056878}
{' 45': -2.3820703, ' 44': -2.487725, ' 40': -2.575116, ' 50': -2.6154592, ' 48': -2.650522}
{' 45': -2.3648546, ' 48': -2.376109, ' 50': -2.5286605, ' 40': -2.6170204, ' 44': -2.637593}
{' 45': -2.2908945, ' 43': -2.5012922, ' 44': -2.5492823, ' 40': -2.6222422, ' 50': -2.6694005}
{' 40': -2.2372096, ' 45': -2.532016, ' 44': -2.6768916, ' 43': -2.7937453, ' 48': -2.8809683}
{' 40': -2.4417095, ' 45': -2.5183718, ' 42': -2.6513646, ' 44': -2.671914, ' 43': -2.6736002}
{' 40': -2.438244, ' 45': -2.5701296, ' 43': -2.703308, ' 44': -2.8277123, ' 42': -2.834034}
{' 44': -2.3170142, ' 48': -2.4212432, ' 45': -2.4495883, ' 50': -2.5126128, ' 43': -2.7803302}
{' 40': -2.4118376, ' 45': -2.4844017, ' 50': -2.6015234, ' 44': -2.6293507, ' 48': -2.6670027}
{' 45': -2.4582045, ' 40': -2.6419623, ' 42': -2.6507914, ' 43': -2.742553, ' 44': -2.7648556}
{' 44': -2.4209034, ' 45': -2.4865603, ' 40': -2.5295005, ' 43': -2.567032, ' 42': -2.5991166}
{' 48': -2.3039722, ' 44': -2.4532244, ' 50': -2.4837923, ' 40': -2.6364977, ' 45': -2.777819}
{' 40': -2.236026, ' 45': -2.461754, ' 44': -2.6059601, ' 43': -2.6687033, ' 42': -2.6833994}
{' 45': -2.2571628, ' 50': -2.4548004, ' 44': -2.5192087, ' 43': -2.5386713, ' 48': -2.617458}
{' 45': -2.236941, ' 40': -2.4391735, ' 44': -2.5483778, ' 48': -2.585126, ' 43': -2.6122005}
{' 44': -2.5345726, ' 45': -2.584137, ' 40': -2.601449, ' 43': -2.6598425, ' 42': -2.7763965}
{' 40': -2.497025, ' 45': -2.53235, ' 43': -2.5528073, ' 44': -2.7118487, ' 39': -2.7618716}
{' 45': -2.4945269, ' 43': -2.5889218, ' 44': -2.6621659, ' 48': -2.7181895, ' 42': -2.8154042}
{' 45': -2.5492034, ' 40': -2.5922036, ' 43': -2.6816971, ' 44': -2.6864922, ' 48': -2.8574536}
{' 45': -2.3987396, ' 44': -2.4573886, ' 50': -2.4629238, ' 48': -2.4921262, ' 43': -2.555762}
{' 45': -2.344216, ' 44': -2.5158439, ' 43': -2.623352, ' 48': -2.6838405, ' 40': -2.6978147}
{' 48': -2.3745353, ' 45': -2.4531868, ' 44': -2.5777862, ' 50': -2.596106, ' 42': -2.7339902}
{' 40': -2.1898117, ' 45': -2.5755322, ' 43': -2.7875404, ' 36': -2.8672924, ' 42': -2.9083633}
{' 48': -2.2138145, ' 50': -2.4555318, ' 44': -2.4714508, ' 45': -2.640288, ' 42': -2.8415356}
{' 45': -2.39004, ' 40': -2.5652442, ' 43': -2.6161256, ' 44': -2.6982055, ' 39': -2.8477614}
{' 45': -2.3708375, ' 43': -2.4324715, ' 50': -2.471617, ' 44': -2.5252843, ' 48': -2.5679896}
{' 45': -2.3285258, ' 43': -2.5400343, ' 40': -2.577506, ' 44': -2.7356265, ' 50': -2.7444212}
{' 45': -2.3762565, ' 43': -2.5822823, ' 44': -2.627521, ' 50': -2.7080722, ' 48': -2.7113068}
{' 44': -2.4755933, ' 45': -2.503947, ' 43': -2.523011, ' 48': -2.624893, ' 40': -2.6779945}
{' 48': -2.28982, ' 44': -2.4536898, ' 45': -2.551635, ' 40': -2.6995525, ' 50': -2.7282622}
{' 45': -2.1813803, ' 40': -2.1840823, ' 43': -2.839425, ' 36': -2.9473066, ' 50': -2.952815}
{' 45': -2.390091, ' 43': -2.5927076, ' 44': -2.6890965, ' 40': -2.7809641, ' 42': -2.8053064}
{' 45': -2.3507786, ' 43': -2.4973488, ' 40': -2.6787472, ' 44': -2.6955166, ' 39': -2.767439}
{' 50': -2.3379436, ' 45': -2.3745027, ' 48': -2.4440303, ' 44': -2.4696918, ' 46': -2.7369008}
{' 50': -2.2172112, ' 45': -2.2972791, ' 40': -2.461127, ' 44': -2.701041, ' 48': -2.715121}
{' 50': -2.317208, ' 45': -2.380491, ' 48': -2.5651748, ' 43': -2.6799479, ' 44': -2.783241}
{' 40': -2.2301435, ' 45': -2.377675, ' 39': -2.7063997, ' 43': -2.751111, ' 44': -2.8465927}
{' 45': -2.35694, ' 43': -2.3602905, ' 44': -2.564575, ' 48': -2.6219814, ' 46': -2.7546797}
{' 45': -2.4289427, ' 44': -2.4739256, ' 40': -2.5859652, ' 43': -2.661459, ' 48': -2.8549106}
{' 50': -2.4130964, ' 45': -2.4742928, ' 48': -2.6212482, ' 44': -2.691928, ' 43': -2.7457218}
{' 50': -2.1889114, ' 45': -2.3257008, ' 48': -2.4522784, ' 44': -2.6067572, ' 43': -2.6722414}
{' 45': -2.3506916, ' 43': -2.4663463, ' 40': -2.5122354, ' 44': -2.5132139, ' 42': -2.7077549}
{' 45': -2.3508062, ' 40': -2.4106014, ' 44': -2.5836, ' 50': -2.6105108, ' 43': -2.7932405}
{' 50': -2.349333, ' 45': -2.4359572, ' 48': -2.5593321, ' 44': -2.6599553, ' 40': -2.6812918}
{' 45': -2.4337654, ' 48': -2.7542305, ' 44': -2.793189, ' 43': -2.8131523, ' 50': -2.819746}
{' 50': -2.3513505, ' 48': -2.6153238, ' 44': -2.6984718, ' 45': -2.8203952, ' 43': -2.9448242}
{' 40': -2.2942996, ' 45': -2.4969494, ' 43': -2.6920416, ' 44': -2.780621, ' 42': -2.9204068}
{' 45': -2.3694253, ' 44': -2.3996177, ' 48': -2.5595593, ' 43': -2.5753083, ' 50': -2.6104655}
{' 50': -2.3834035, ' 48': -2.5382106, ' 44': -2.6431558, ' 45': -2.6688287, ' 43': -2.7282026}
{' 50': -2.194089, ' 45': -2.413663, ' 48': -2.528658, ' 44': -2.6168444, ' 43': -2.7586298}
{' 50': -2.1033742, ' 45': -2.3538482, ' 48': -2.516024, ' 44': -2.6801078, ' 43': -2.8471706}
{' 40': -2.5020232, ' 44': -2.5167372, ' 45': -2.5613818, ' 42': -2.616899, ' 48': -2.6318552}
{' 45': -2.4992661, ' 50': -2.5271585, ' 40': -2.5711496, ' 44': -2.580362, ' 48': -2.7372959}
{' 45': -2.2414088, ' 50': -2.4182925, ' 48': -2.469767, ' 44': -2.647944, ' 43': -2.7080255}
{' 50': -2.3491216, ' 45': -2.3680196, ' 48': -2.4307294, ' 40': -2.66896, ' 44': -2.6735342}
{' 50': -2.218119, ' 45': -2.5016818, ' 48': -2.5203288, ' 44': -2.6914277, ' 40': -2.8283236}
{' 50': -2.3950827, ' 45': -2.5192711, ' 48': -2.5359957, ' 44': -2.6958153, ' 40': -2.8326285}
{' 44': -2.4299464, ' 45': -2.4895995, ' 43': -2.5873034, ' 48': -2.593486, ' 42': -2.6207402}
{' 40': -2.4062815, ' 43': -2.5287912, ' 45': -2.5444076, ' 44': -2.5945938, ' 39': -2.8396757}
{' 48': -2.3505268, ' 45': -2.438782, ' 50': -2.664526, ' 44': -2.6799002, ' 42': -2.7242126}
{' 45': -2.5027266, ' 40': -2.5713313, ' 44': -2.6109953, ' 48': -2.6454477, ' 50': -2.648018}
{' 50': -2.4148536, ' 45': -2.4802575, ' 48': -2.540872, ' 44': -2.7511554, ' 43': -2.7629342}
{' 40': -2.3139954, ' 43': -2.6034794, ' 45': -2.628933, ' 39': -2.718772, ' 44': -2.827631}
{' 45': -2.5684466, ' 40': -2.64916, ' 44': -2.7147145, ' 43': -2.7154605, ' 39': -2.7814898}
{' 40': -2.4201775, ' 45': -2.4529762, ' 44': -2.4847775, ' 43': -2.4993541, ' 42': -2.6948116}
{' 45': -2.372158, ' 44': -2.6184473, ' 48': -2.6421356, ' 43': -2.694492, ' 42': -2.7300043}
{' 45': -2.4510107, ' 40': -2.5323365, ' 48': -2.7598915, ' 43': -2.7897158, ' 44': -2.8578503}
{' 50': -2.158653, ' 48': -2.4630296, ' 44': -2.6353595, ' 45': -2.6808708, ' 40': -2.910997}
{' 43': -2.3843393, ' 45': -2.4597237, ' 50': -2.5805168, ' 44': -2.609381, ' 40': -2.6685734}
{' 48': -2.385515, ' 50': -2.4006765, ' 45': -2.6591518, ' 44': -2.763088, ' 46': -2.895209}
{' 40': -2.3436904, ' 50': -2.3761907, ' 45': -2.4374623, ' 48': -2.4887671, ' 44': -2.623241}
{' 48': -2.3041775, ' 45': -2.4793093, ' 50': -2.5149634, ' 44': -2.6776488, ' 43': -2.8099756}
{' 44': -2.3544807, ' 48': -2.4575558, ' 50': -2.484849, ' 40': -2.6570244, ' 45': -2.6605625}
{' 45': -2.37461, ' 43': -2.5259218, ' 44': -2.5587046, ' 42': -2.64077, ' 40': -2.6951733}
{' 45': -2.413053, ' 50': -2.435101, ' 43': -2.4913344, ' 48': -2.662785, ' 44': -2.7069745}
{' 45': -2.1814604, ' 50': -2.5520458, ' 43': -2.5822868, ' 40': -2.598829, ' 44': -2.722499}
{' 50': -2.3272343, ' 45': -2.335542, ' 40': -2.4545307, ' 48': -2.54037, ' 44': -2.56102}
{' 45': -2.4260864, ' 50': -2.463391, ' 44': -2.477191, ' 48': -2.548, ' 43': -2.818465}
{' 50': -1.8182957, ' 45': -2.4648573, ' 40': -2.476061, ' 48': -2.5053551, ' 44': -2.75168}
{' 45': -2.2083268, ' 44': -2.362348, ' 48': -2.3647447, ' 43': -2.5558572, ' 50': -2.5805402}
{' 45': -2.304696, ' 44': -2.4468842, ' 43': -2.557559, ' 40': -2.6746063, ' 48': -2.7386446}
{' 45': -2.4181736, ' 40': -2.531985, ' 43': -2.6821277, ' 44': -2.7179573, ' 42': -2.7561805}
{' 50': -2.014285, ' 45': -2.317749, ' 48': -2.4849567, ' 40': -2.6120014, ' 44': -2.670722}
{' 40': -2.052812, ' 45': -2.5443323, ' 42': -2.704781, ' 44': -2.7468364, ' 48': -2.828671}
{' 48': -2.3959384, ' 40': -2.424704, ' 44': -2.42699, ' 45': -2.4569106, ' 42': -2.7054303}
{' 45': -2.2377467, ' 50': -2.4667532, ' 48': -2.489038, ' 44': -2.683185, ' 43': -2.704612}
{' 45': -2.2992394, ' 44': -2.5113566, ' 40': -2.5136142, ' 50': -2.5967095, ' 48': -2.6737406}
{' 50': -2.1502411, ' 48': -2.5056593, ' 45': -2.6197855, ' 44': -2.9736292, ' 54': -3.0303316}
{' 45': -2.2058046, ' 40': -2.4122934, ' 50': -2.4918509, ' 44': -2.5646105, ' 43': -2.6023092}
{' 45': -2.3804028, ' 48': -2.4512599, ' 44': -2.665933, ' 40': -2.6899016, ' 42': -2.6993122}
{' 45': -2.3818798, ' 43': -2.5026214, ' 50': -2.513217, ' 44': -2.5241077, ' 48': -2.5995665}
{' 45': -2.3625972, ' 43': -2.588829, ' 48': -2.5923173, ' 44': -2.6311646, ' 50': -2.6772976}
{' 40': -2.229358, ' 45': -2.5536406, ' 44': -2.7350504, ' 42': -2.8307173, ' 36': -2.8384647}
{' 50': -2.108331, ' 45': -2.2645342, ' 48': -2.340402, ' 44': -2.5425303, ' 43': -2.8220465}
{' 45': -2.2011728, ' 50': -2.481759, ' 48': -2.5255945, ' 44': -2.6272535, ' 40': -2.7441082}
{' 50': -2.1867974, ' 45': -2.422082, ' 48': -2.4467719, ' 44': -2.4837878, ' 40': -2.4905646}
{' 45': -2.3442056, ' 40': -2.5263336, ' 44': -2.5397546, ' 43': -2.5661657, ' 50': -2.5668094}
{' 45': -2.3900392, ' 44': -2.4706504, ' 48': -2.5931995, ' 43': -2.7122848, ' 50': -2.7327838}
{' 50': -2.2141404, ' 45': -2.3440404, ' 48': -2.5042684, ' 44': -2.6058545, ' 43': -2.6124215}
{' 50': -2.3230953, ' 45': -2.3928595, ' 44': -2.6135228, ' 43': -2.6476173, ' 48': -2.6991491}
{' 45': -2.3743188, ' 40': -2.5405843, ' 48': -2.6231477, ' 43': -2.625924, ' 44': -2.6316144}
{' 45': -2.3037555, ' 50': -2.4321182, ' 48': -2.5425413, ' 43': -2.6019351, ' 44': -2.797442}
{' 50': -2.3033981, ' 44': -2.389717, ' 48': -2.465766, ' 45': -2.4974194, ' 40': -2.584361}
{' 50': -2.270098, ' 45': -2.5192845, ' 48': -2.5235996, ' 44': -2.6571438, ' 43': -2.875123}
{' 40': -2.3821967, ' 43': -2.732975, ' 45': -2.7864916, ' 44': -2.8081248, ' 39': -2.8134673}
{' 48': -2.3005648, ' 45': -2.3369656, ' 50': -2.4789047, ' 42': -2.818991, ' 43': -2.879138}
{' 45': -2.3809245, ' 40': -2.5656235, ' 44': -2.5660625, ' 50': -2.5927756, ' 43': -2.6284585}
{' 50': -2.1855266, ' 45': -2.270828, ' 48': -2.4815557, ' 44': -2.7756507, ' 43': -2.7996585}
{' 45': -2.4048157, ' 50': -2.4709244, ' 44': -2.572405, ' 48': -2.5801642, ' 43': -2.675212}
{' 50': -2.0551891, ' 48': -2.5796337, ' 45': -2.730112, ' 54': -2.8908997, ' 53': -3.0351372}
{' 45': -2.249343, ' 50': -2.517313, ' 44': -2.5193403, ' 40': -2.5814636, ' 43': -2.6019943}
{' 50': -2.2463813, ' 48': -2.5334346, ' 45': -2.6053445, ' 44': -2.70796, ' 43': -2.8130555}
{' 50': -2.3364844, ' 45': -2.4906094, ' 48': -2.5538447, ' 44': -2.79587, ' 43': -2.8809066}
{' 44': -2.392714, ' 45': -2.5087457, ' 50': -2.5175395, ' 48': -2.6353948, ' 42': -2.7459502}
{' 40': -2.3745809, ' 45': -2.488195, ' 44': -2.6700082, ' 43': -2.7664769, ' 50': -2.7790322}
{' 50': -2.2815974, ' 48': -2.684928, ' 45': -2.917758, ' 53': -2.9712782, ' 55': -3.0922098}
{' 45': -2.5976663, ' 44': -2.6403947, ' 40': -2.6595874, ' 43': -2.6758103, ' 42': -2.6806655}
{' 50': -2.0528142, ' 45': -2.3456829, ' 48': -2.5044935, ' 44': -2.7104146, ' 43': -2.772407}
{' 50': -2.157528, ' 48': -2.3571665, ' 45': -2.544947, ' 44': -2.5621169, ' 46': -2.8379765}
{' 50': -2.2394536, ' 48': -2.4994318, ' 45': -2.5128405, ' 43': -2.8765738, ' 44': -2.8811762}
{' 50': -2.2077444, ' 45': -2.3466337, ' 48': -2.5387752, ' 44': -2.5409489, ' 40': -2.5636082}
{' 50': -2.1037, ' 48': -2.5409052, ' 45': -2.5655425, ' 44': -2.8480058, ' 46': -2.9438899}
{' 45': -2.4772038, ' 44': -2.4787686, ' 40': -2.537437, ' 50': -2.5566802, ' 43': -2.556789}
{' 45': -2.4493077, ' 43': -2.488418, ' 44': -2.539448, ' 42': -2.700081, ' 48': -2.717292}
{' 50': -2.1580627, ' 48': -2.3020341, ' 44': -2.5220535, ' 45': -2.714853, ' 40': -2.84504}
{' 45': -2.4320812, ' 43': -2.55711, ' 48': -2.6352837, ' 44': -2.635606, ' 42': -2.745375}
