{' 36': -2.1495728, ' 34': -2.2589011, ' 33': -2.2895482, ' 32': -2.5778565, ' 37': -2.752213}
{' 43': -2.3250525, ' 45': -2.327473, ' 44': -2.5997748, ' 40': -2.7133124, ' 48': -2.7479537}
{' 40': -2.451217, ' 44': -2.5967875, ' 43': -2.6632245, ' 45': -2.7230465, ' 42': -2.850869}
{' 44': -2.330481, ' 40': -2.398995, ' 45': -2.4879327, ' 42': -2.6006656, ' 43': -2.6839845}
{' 40': -2.41007, ' 43': -2.7640233, ' 36': -2.7771728, ' 45': -2.8544326, ' 39': -2.910996}
{' 40': -2.4883237, ' 43': -2.6045668, ' 37': -2.6255276, ' 45': -2.6960416, ' 39': -2.7558503}
{' 43': -2.4831052, ' 45': -2.5083003, ' 44': -2.5561604, ' 50': -2.667239, ' 48': -2.6762748}
{' 40': -2.0738573, ' 45': -2.7260902, ' 43': -2.7448347, ' 44': -2.7674131, ' 42': -2.7714424}
{' 43': -2.579338, ' 45': -2.5954275, ' 50': -2.6234496, ' 40': -2.647879, ' 48': -2.7092068}
{' 45': -2.3192067, ' 48': -2.376497, ' 43': -2.6039321, ' 44': -2.7235744, ' 50': -2.749603}
{' 40': -2.5031323, ' 33': -2.7745345, ' 34': -2.8914838, ' 36': -2.9006848, ' 45': -2.9486403}
{' 40': -2.3266444, ' 45': -2.5972295, ' 36': -2.779923, ' 43': -2.788479, ' 42': -2.82979}
{' 40': -2.1017306, ' 44': -2.653374, ' 45': -2.8651958, ' 43': -2.878754, ' 50': -2.9029145}
{' 42': -2.6193526, ' 40': -2.6908104, ' 36': -2.7720482, ' 44': -2.8131917, ' 43': -2.8372147}
{' 40': -2.0444434, ' 44': -2.703482, ' 45': -2.7332718, ' 50': -2.8908587, ' 43': -2.931987}
{' 43': -2.5118089, ' 40': -2.524247, ' 44': -2.525709, ' 42': -2.5751255, ' 45': -2.7224014}
{' 45': -2.4412265, ' 50': -2.619101, ' 42': -2.6645007, ' 44': -2.6812778, ' 43': -2.7035775}
{' 33': -2.5550072, ' 36': -2.7319129, ' 34': -2.8736107, ' 27': -2.9076474, ' 32': -3.0127945}
{' 43': -2.404323, ' 40': -2.4054646, ' 45': -2.4594903, ' 44': -2.6808848, ' 42': -2.7865195}
{' 40': -2.4247167, ' 42': -2.5430918, ' 44': -2.6423604, ' 45': -2.6588094, ' 48': -2.6795778}
{' 40': -2.1671445, ' 44': -2.5982614, ' 45': -2.6646085, ' 43': -2.799465, ' 48': -2.8248613}
{' 40': -2.6504536, ' 33': -2.681262, ' 44': -2.6841574, ' 42': -2.7257729, ' 36': -2.851259}
{' 50': -2.1603658, ' 48': -2.5572402, ' 44': -2.7155073, ' 45': -2.776574, ' 43': -2.9000928}
{' 43': -2.4420025, ' 40': -2.5048258, ' 45': -2.5492404, ' 44': -2.7208424, ' 42': -2.7553399}
{' 40': -2.2071667, ' 50': -2.4452684, ' 45': -2.448202, ' 43': -2.512243, ' 44': -2.5182292}
{' 45': -2.2924516, ' 43': -2.4982324, ' 42': -2.5284352, ' 48': -2.6535308, ' 44': -2.7055957}
{' 40': -2.2885845, ' 44': -2.5337303, ' 43': -2.5967395, ' 45': -2.7136562, ' 42': -2.7836177}
{' 42': -2.5159185, ' 43': -2.6182194, ' 45': -2.6467533, ' 44': -2.791948, ' 40': -2.8276365}
{' 40': -2.1684477, ' 45': -2.3028748, ' 50': -2.7998638, ' 36': -2.8050053, ' 43': -2.8146782}
{' 45': -2.387225, ' 44': -2.434736, ' 43': -2.525952, ' 50': -2.6604698, ' 48': -2.7271614}
{' 40': -2.5773342, ' 43': -2.7566707, ' 39': -2.8136935, ' 36': -2.8209982, ' 33': -2.8246992}
{' 43': -2.4385915, ' 45': -2.4911447, ' 42': -2.5339131, ' 44': -2.6687074, ' 40': -2.7392488}
{' 45': -2.3534355, ' 50': -2.3676138, ' 40': -2.6386702, ' 43': -2.6595163, ' 48': -2.7065146}
{' 40': -2.422758, ' 42': -2.5346708, ' 43': -2.708868, ' 38': -2.721548, ' 44': -2.7294674}
{' 40': -2.3674266, ' 48': -2.4287405, ' 50': -2.4909008, ' 45': -2.5921018, ' 42': -2.7173605}
{' 44': -2.3917587, ' 48': -2.513313, ' 45': -2.5563076, ' 40': -2.591606, ' 50': -2.614944}
{' 40': -2.233055, ' 45': -2.4706843, ' 44': -2.636025, ' 43': -2.722131, ' 42': -2.7357209}
{' 45': -2.0376563, ' 43': -2.5009341, ' 40': -2.541823, ' 50': -2.5654664, ' 44': -2.6186643}
{' 40': -2.4416785, ' 44': -2.5762315, ' 43': -2.6758437, ' 42': -2.6800456, ' 36': -3.004066}
{' 43': -2.325775, ' 45': -2.4091768, ' 40': -2.5634909, ' 44': -2.724881, ' 42': -2.7489004}
{' 40': -2.313047, ' 43': -2.60286, ' 45': -2.6133153, ' 42': -2.7751272, ' 44': -2.8602214}
{' 40': -2.5926723, ' 39': -2.6857643, ' 43': -2.6965322, ' 37': -2.8011284, ' 45': -2.8264558}
{' 45': -2.3307636, ' 40': -2.4413307, ' 43': -2.470066, ' 50': -2.499711, ' 44': -2.664233}
{' 40': -2.5706444, ' 37': -2.6410573, ' 33': -2.66943, ' 34': -2.6921234, ' 39': -2.749566}
{' 40': -2.647612, ' 33': -2.7885509, ' 36': -2.8611703, ' 39': -2.9047055, ' 43': -2.9127707}
{' 45': -2.2964184, ' 48': -2.3633769, ' 44': -2.5671885, ' 43': -2.599748, ' 42': -2.676078}
{' 40': -2.0566173, ' 45': -2.6610656, ' 36': -2.6966577, ' 33': -2.8438363, ' 39': -2.9470723}
{' 43': -2.4074712, ' 40': -2.4298606, ' 45': -2.5866923, ' 39': -2.6929145, ' 44': -2.7420554}
{' 40': -2.2586486, ' 43': -2.5848513, ' 39': -2.6159523, ' 37': -2.662366, ' 38': -2.7514}
{' 44': -2.4631698, ' 40': -2.52223, ' 42': -2.5481224, ' 43': -2.6689281, ' 45': -2.6690834}
{' 40': -2.3420246, ' 36': -2.5998886, ' 42': -2.6811483, ' 44': -2.7317731, ' 48': -2.934162}
{' 40': -2.200407, ' 48': -2.5657568, ' 44': -2.593585, ' 45': -2.6553974, ' 42': -2.6992283}
{' 40': -1.8922151, ' 45': -2.04307, ' 50': -2.5683138, ' 48': -2.6989827, ' 44': -2.8453584}
{' 48': -2.4069002, ' 44': -2.5150325, ' 42': -2.58162, ' 45': -2.6040828, ' 40': -2.7150295}
{' 45': -2.427343, ' 40': -2.4606078, ' 43': -2.5615916, ' 44': -2.6100726, ' 50': -2.6371713}
{' 43': -2.422548, ' 45': -2.5429866, ' 40': -2.5432851, ' 44': -2.6153152, ' 42': -2.7001696}
{' 50': -2.4024556, ' 40': -2.4421725, ' 45': -2.4880738, ' 44': -2.7447953, ' 43': -2.7604487}
{' 43': -2.385117, ' 45': -2.3944385, ' 40': -2.4472222, ' 42': -2.5075986, ' 44': -2.7263496}
{' 40': -2.7142878, ' 43': -2.7385368, ' 45': -2.751689, ' 44': -2.7670796, ' 42': -2.8814259}
{' 48': -2.3867307, ' 45': -2.5049999, ' 44': -2.5477357, ' 42': -2.6360195, ' 43': -2.697699}
{' 48': -2.3214211, ' 40': -2.6056561, ' 44': -2.6715436, ' 45': -2.6870847, ' 42': -2.7216744}
{' 45': -2.5869462, ' 43': -2.615831, ' 42': -2.6213033, ' 40': -2.7455995, ' 44': -2.7494216}
{' 40': -2.6389468, ' 44': -2.7117045, ' 45': -2.7345994, ' 42': -2.7494013, ' 43': -2.7583537}
{' 45': -2.3898277, ' 43': -2.5221703, ' 40': -2.7111933, ' 42': -2.727935, ' 44': -2.7387784}
{' 50': -2.3614821, ' 45': -2.503961, ' 43': -2.7242332, ' 48': -2.7985718, ' 40': -2.82857}
{' 40': -2.4628742, ' 42': -2.7955968, ' 32': -2.923601, ' 44': -2.9584045, ' 48': -2.988548}
{' 50': -2.0838351, ' 45': -2.4620452, ' 48': -2.5885825, ' 44': -2.8669417, ' 43': -2.9211564}
{' 50': -2.3862896, ' 45': -2.4297829, ' 48': -2.4882355, ' 43': -2.7892768, ' 44': -2.84735}
{' 45': -2.3034616, ' 40': -2.3081014, ' 42': -2.8044038, ' 44': -2.8182397, ' 43': -2.8660893}
{' 48': -2.1001377, ' 45': -2.4743292, ' 42': -2.5824156, ' 44': -2.6002998, ' 50': -2.7457514}
{' 43': -2.4939036, ' 40': -2.518372, ' 45': -2.6338124, ' 44': -2.7401452, ' 42': -2.8118126}
{' 44': -2.266478, ' 45': -2.479218, ' 48': -2.61377, ' 40': -2.6592746, ' 42': -2.6684759}
{' 45': -2.378439, ' 50': -2.4950743, ' 40': -2.537795, ' 44': -2.5457344, ' 48': -2.637049}
{' 43': -2.3222656, ' 40': -2.5523539, ' 45': -2.5835562, ' 42': -2.6392565, ' 39': -2.6408615}
{' 44': -2.5181215, ' 40': -2.6008756, ' 43': -2.6151693, ' 50': -2.6454237, ' 45': -2.6941135}
{' 45': -2.3581083, ' 50': -2.3786209, ' 40': -2.5320232, ' 43': -2.687927, ' 48': -2.7417772}
{' 50': -2.4400365, ' 40': -2.4687507, ' 44': -2.522061, ' 45': -2.5563607, ' 43': -2.6150386}
{' 44': -2.5610578, ' 45': -2.613818, ' 43': -2.6803644, ' 48': -2.743961, ' 50': -2.7993438}
{' 45': -2.169007, ' 40': -2.2431695, ' 43': -2.4749658, ' 44': -2.5913026, ' 50': -2.6038492}
{' 45': -2.3158956, ' 50': -2.530764, ' 40': -2.599152, ' 43': -2.6776175, ' 48': -2.7716708}
{' 40': -2.320688, ' 43': -2.6995094, ' 42': -2.7747934, ' 44': -2.809033, ' 45': -2.8386474}
{' 40': -2.1713881, ' 45': -2.2952476, ' 43': -2.5459447, ' 42': -2.7346635, ' 44': -2.7974238}
{' 50': -2.4596174, ' 43': -2.5041387, ' 44': -2.507592, ' 45': -2.5508792, ' 40': -2.5731819}
{' 40': -2.4833753, ' 43': -2.5762918, ' 42': -2.6398504, ' 39': -2.6504211, ' 45': -2.6583288}
{' 40': -2.274997, ' 45': -2.4267008, ' 44': -2.4604552, ' 43': -2.6359875, ' 50': -2.7410214}
{' 44': -2.3791103, ' 50': -2.3821135, ' 48': -2.4765205, ' 42': -2.6261492, ' 40': -2.626274}
{' 45': -2.6385448, ' 40': -2.6469114, ' 43': -2.7826257, ' 42': -2.814469, ' 44': -2.8427672}
{' 50': -2.4220924, ' 48': -2.5481074, ' 44': -2.6311922, ' 45': -2.7334874, ' 43': -2.7532816}
{' 40': -2.2884262, ' 43': -2.5286577, ' 45': -2.5484257, ' 44': -2.7077692, ' 42': -2.8005254}
{' 40': -2.3899908, ' 42': -2.7659388, ' 32': -2.80013, ' 44': -2.8915346, ' 36': -2.9342499}
{' 40': -2.2573087, ' 45': -2.7567012, ' 36': -2.824852, ' 44': -2.9053552, ' 43': -2.9475734}
{' 50': -2.1939313, ' 45': -2.2849503, ' 48': -2.645811, ' 40': -2.6861525, ' 43': -2.6983528}
{' 50': -2.3804624, ' 43': -2.518604, ' 45': -2.5802314, ' 40': -2.7011898, ' 44': -2.7594173}
{' 45': -2.5247133, ' 42': -2.5301743, ' 43': -2.5986671, ' 44': -2.6270618, ' 48': -2.6841345}
{' 33': -2.377816, ' 34': -2.5431287, ' 36': -2.7674284, ' 32': -2.7931066, ' 37': -2.9136624}
{' 48': -2.289378, ' 45': -2.571017, ' 44': -2.660917, ' 50': -2.6735942, ' 42': -2.691982}
{' 40': -2.49813, ' 42': -2.5238252, ' 48': -2.5857654, ' 36': -2.6797118, ' 44': -2.7033417}
{' 40': -2.5166924, ' 42': -2.6555989, ' 44': -2.6922667, ' 48': -2.8253405, ' 43': -2.8991594}
{' 48': -2.4774911, ' 45': -2.6196058, ' 40': -2.6695678, ' 44': -2.6780365, ' 42': -2.7169702}
{' 44': -2.3164184, ' 45': -2.58245, ' 50': -2.6617906, ' 48': -2.6940448, ' 42': -2.7482262}
{' 40': -2.577747, ' 45': -2.583123, ' 50': -2.619086, ' 44': -2.6442354, ' 43': -2.6488721}
{' 50': -2.2072456, ' 45': -2.5520942, ' 40': -2.5921206, ' 48': -2.6607194, ' 44': -2.7352903}
{' 44': -2.422863, ' 50': -2.5211267, ' 45': -2.5280552, ' 40': -2.5464308, ' 43': -2.5944405}
{' 40': -2.3096015, ' 45': -2.4613407, ' 44': -2.5455866, ' 50': -2.5687902, ' 43': -2.6373253}
{' 40': -2.3042312, ' 45': -2.5488124, ' 43': -2.6331725, ' 44': -2.8214622, ' 42': -2.8401942}
{' 40': -2.2789116, ' 45': -2.6072867, ' 43': -2.6310456, ' 44': -2.65382, ' 42': -2.8189898}
{' 43': -2.5090406, ' 45': -2.5530956, ' 50': -2.6553934, ' 40': -2.7284436, ' 44': -2.766589}
{' 50': -2.120862, ' 48': -2.2095492, ' 44': -2.7297652, ' 45': -2.8784144, ' 46': -2.9676898}
{' 40': -2.2820213, ' 45': -2.3126206, ' 44': -2.5181108, ' 50': -2.676105, ' 43': -2.704661}
{' 45': -2.2575405, ' 50': -2.4004688, ' 40': -2.6874673, ' 48': -2.7038677, ' 43': -2.7512093}
{' 45': -2.3345127, ' 40': -2.3708878, ' 50': -2.5874512, ' 44': -2.58968, ' 43': -2.6714382}
{' 50': -2.5174165, ' 45': -2.5779426, ' 43': -2.6635814, ' 44': -2.692697, ' 40': -2.7759092}
{' 50': -2.3675976, ' 48': -2.625048, ' 44': -2.6653054, ' 43': -2.7310991, ' 45': -2.7791462}
{' 43': -2.4014344, ' 45': -2.4555533, ' 44': -2.583838, ' 48': -2.6456597, ' 50': -2.6570077}
{' 45': -2.5592105, ' 43': -2.6196547, ' 40': -2.6282291, ' 44': -2.6964576, ' 50': -2.704952}
{' 48': -2.2740674, ' 45': -2.3871047, ' 44': -2.5168624, ' 43': -2.5783956, ' 42': -2.7325482}
{' 50': -2.3578205, ' 45': -2.624715, ' 48': -2.6395276, ' 43': -2.6492293, ' 44': -2.8297396}
{' 45': -2.4083107, ' 48': -2.434716, ' 42': -2.575755, ' 43': -2.5899644, ' 44': -2.6565652}
{' 50': -1.991547, ' 48': -2.5744078, ' 45': -2.6597388, ' 40': -2.668157, ' 44': -2.8004498}
{' 48': -2.0997918, ' 44': -2.7359316, ' 50': -2.7755988, ' 42': -2.8185189, ' 45': -2.8235352}
{' 44': -2.3216019, ' 48': -2.4180183, ' 40': -2.4963617, ' 42': -2.6022844, ' 45': -2.6795778}
{' 45': -2.4773252, ' 48': -2.7282007, ' 43': -2.7535648, ' 50': -2.7892528, ' 42': -2.8015563}
{' 40': -2.412798, ' 45': -2.4519606, ' 43': -2.705904, ' 44': -2.8169823, ' 39': -2.8528564}
{' 45': -2.2720149, ' 50': -2.3370001, ' 44': -2.485801, ' 40': -2.6152976, ' 43': -2.6184053}
{' 40': -2.136231, ' 45': -2.4046514, ' 43': -2.6177337, ' 50': -2.7054317, ' 44': -2.7405145}
{' 40': -2.0134826, ' 50': -2.1195538, ' 45': -2.4755254, ' 48': -2.6779912, ' 44': -2.698175}
{' 40': -2.501728, ' 43': -2.788498, ' 45': -2.8175535, ' 42': -2.8825948, ' 39': -2.9986799}
{' 50': -2.0932276, ' 45': -2.4134648, ' 48': -2.5983202, ' 43': -2.6659112, ' 44': -2.8214962}
{' 45': -2.280782, ' 40': -2.3757584, ' 50': -2.4188073, ' 44': -2.700455, ' 43': -2.70058}
{' 50': -2.1680357, ' 40': -2.2168868, ' 45': -2.3924563, ' 48': -2.704592, ' 44': -2.7761946}
{' 43': -2.3731258, ' 50': -2.438359, ' 45': -2.554814, ' 40': -2.7317169, ' 44': -2.7410045}
{' 48': -2.4822257, ' 45': -2.564583, ' 44': -2.649729, ' 43': -2.7252333, ' 42': -2.7491}
{' 48': -2.2574184, ' 50': -2.4287202, ' 44': -2.6149309, ' 42': -2.7343268, ' 45': -2.7473664}
{' 45': -2.501964, ' 42': -2.5655599, ' 40': -2.5994668, ' 43': -2.7668188, ' 44': -2.774033}
{' 45': -2.4382174, ' 43': -2.5045273, ' 50': -2.5110393, ' 48': -2.642176, ' 44': -2.7666533}
{' 48': -2.0747707, ' 45': -2.747875, ' 50': -2.8103547, ' 44': -2.8414533, ' 42': -2.8619637}
{' 45': -2.459483, ' 50': -2.4696395, ' 40': -2.6020668, ' 48': -2.7102048, ' 43': -2.7421205}
{' 44': -2.3788083, ' 45': -2.5523026, ' 48': -2.6110537, ' 42': -2.7516482, ' 50': -2.7947245}
{' 50': -2.360409, ' 45': -2.4549031, ' 40': -2.594415, ' 48': -2.618856, ' 44': -2.7830253}
{' 48': -2.1829977, ' 45': -2.3332596, ' 50': -2.3554544, ' 44': -2.7211704, ' 43': -2.8644876}
{' 50': -2.4560144, ' 48': -2.5499647, ' 44': -2.561671, ' 45': -2.5997894, ' 40': -2.7749708}
{' 48': -2.2791393, ' 45': -2.4046628, ' 50': -2.5306118, ' 44': -2.7661283, ' 43': -2.792281}
{' 50': -2.4857008, ' 45': -2.6701853, ' 44': -2.7097514, ' 43': -2.7120173, ' 48': -2.7604544}
{' 50': -2.7122571, ' 48': -2.7513788, ' 44': -2.78112, ' 42': -2.8059783, ' 46': -2.8503184}
{' 50': -2.2678678, ' 45': -2.5388381, ' 48': -2.58004, ' 40': -2.6494405, ' 44': -2.756589}
{' 40': -2.264781, ' 50': -2.4792614, ' 45': -2.5420084, ' 43': -2.7605982, ' 44': -2.7910032}
{' 50': -2.275718, ' 45': -2.4040813, ' 40': -2.6729136, ' 43': -2.6963892, ' 48': -2.7473307}
{' 50': -2.4532795, ' 45': -2.5007973, ' 43': -2.5248575, ' 48': -2.5380135, ' 44': -2.7109365}
{' 48': -2.47064, ' 50': -2.5024374, ' 44': -2.508498, ' 45': -2.6890447, ' 43': -2.7442234}
{' 50': -2.531889, ' 48': -2.5694656, ' 44': -2.6747186, ' 46': -2.715947, ' 42': -2.7251406}
{' 45': -2.5616052, ' 40': -2.590883, ' 43': -2.722327, ' 50': -2.7472749, ' 44': -2.9117227}
{' 45': -2.1768491, ' 43': -2.4877288, ' 50': -2.5688274, ' 48': -2.7122056, ' 40': -2.7806346}
{' 50': -2.7094367, ' 45': -3.0408936, ' 48': -3.1175005, ' 44': -3.1527271, ' 43': -3.2191734}
{' 50': -2.11152, ' 45': -2.5285811, ' 48': -2.588407, ' 43': -2.7829747, ' 44': -2.945123}
{' 50': -2.2362921, ' 45': -2.4970877, ' 48': -2.6277926, ' 40': -2.789092, ' 44': -2.845416}
{' 40': -2.1880407, ' 42': -2.663667, ' 44': -2.7301266, ' 48': -2.8022976, ' 43': -2.8390846}
{' 50': -2.4054272, ' 45': -2.6298172, ' 48': -2.7019331, ' 43': -2.7916987, ' 40': -2.8752732}
{' 40': -2.5384753, ' 33': -2.8221712, ' 39': -2.8644898, ' 43': -2.872853, ' 37': -2.8908634}
{' 50': -1.8210102, ' 45': -2.4659479, ' 40': -2.497567, ' 48': -2.5891702, ' 44': -2.8622653}
{' 42': -2.5610976, ' 44': -2.6784234, ' 48': -2.6962428, ' 40': -2.7743735, ' 46': -2.8248284}
{' 50': -2.414421, ' 48': -2.6242206, ' 45': -2.682779, ' 40': -2.784402, ' 44': -2.887839}
{' 45': -2.3558402, ' 40': -2.3919864, ' 50': -2.4416728, ' 43': -2.567327, ' 48': -2.6063628}
{' 45': -2.5264766, ' 50': -2.6545074, ' 44': -2.7176635, ' 43': -2.7218797, ' 48': -2.7532692}
{' 40': -2.447288, ' 44': -2.4625347, ' 42': -2.6057708, ' 45': -2.6364427, ' 43': -2.7441106}
{' 45': -2.3979654, ' 50': -2.4360716, ' 40': -2.4939969, ' 43': -2.588812, ' 44': -2.704676}
{' 45': -2.3720727, ' 50': -2.441013, ' 44': -2.6595464, ' 48': -2.7401805, ' 43': -2.85837}
{' 50': -2.3856297, ' 45': -2.5692427, ' 48': -2.7567704, ' 43': -2.8214238, ' 40': -2.9080756}
{' 40': -2.695766, ' 44': -2.7912984, ' 43': -2.8934655, ' 45': -2.9001925, ' 42': -2.925771}
{' 40': -2.3423634, ' 44': -2.5963602, ' 45': -2.6597462, ' 42': -2.7841282, ' 43': -2.8441274}
{' 50': -1.9895107, ' 45': -2.3884232, ' 48': -2.4425213, ' 44': -2.7751513, ' 40': -2.7880814}
{' 45': -2.2576318, ' 50': -2.342956, ' 43': -2.618669, ' 48': -2.630529, ' 40': -2.6579185}
{' 45': -2.5875752, ' 40': -2.5981197, ' 42': -2.8192255, ' 44': -2.8439038, ' 50': -2.8575366}
{' 45': -2.4990773, ' 50': -2.5560791, ' 40': -2.6838448, ' 43': -2.7206233, ' 44': -2.758426}
{' 44': -2.437659, ' 45': -2.5199, ' 43': -2.5965326, ' 48': -2.6204908, ' 50': -2.6445794}
{' 50': -2.198812, ' 45': -2.3205554, ' 48': -2.6228452, ' 43': -2.8750062, ' 40': -2.881949}
{' 48': -2.1072183, ' 42': -2.5933204, ' 44': -2.608604, ' 45': -2.619247, ' 40': -2.6625676}
{' 50': -2.3800142, ' 45': -2.5459318, ' 40': -2.5546653, ' 43': -2.7411268, ' 44': -2.7755697}
{' 45': -2.3918648, ' 40': -2.4401457, ' 44': -2.567792, ' 43': -2.6847296, ' 50': -2.75809}
{' 40': -2.3615513, ' 45': -2.4046354, ' 44': -2.4787538, ' 50': -2.6515608, ' 42': -2.6843898}
{' 45': -2.4970577, ' 48': -2.5575721, ' 40': -2.7231014, ' 42': -2.7298465, ' 44': -2.9301336}
{' 45': -2.5973961, ' 43': -2.6751616, ' 40': -2.6879056, ' 44': -2.739649, ' 42': -2.7952547}
{' 50': -2.3703516, ' 48': -2.4405324, ' 44': -2.6565454, ' 45': -2.7096448, ' 42': -2.831779}
{' 50': -2.7141404, ' 44': -2.7708948, ' 48': -2.8649824, ' 45': -2.8883739, ' 43': -2.9205232}
{' 45': -2.5237153, ' 48': -2.6209204, ' 50': -2.626181, ' 43': -2.8061543, ' 44': -2.9178066}
{' 45': -2.47862, ' 43': -2.6358078, ' 44': -2.7850003, ' 40': -2.820493, ' 50': -2.831287}
{' 50': -2.496216, ' 45': -2.6444345, ' 48': -2.7046921, ' 42': -2.830619, ' 43': -2.926367}
{' 50': -2.1942272, ' 45': -2.2456026, ' 43': -2.595113, ' 40': -2.633317, ' 48': -2.6962798}
{' 45': -2.5825295, ' 50': -2.6944432, ' 48': -2.7319703, ' 43': -2.823834, ' 44': -2.8443933}
{' 40': -2.085973, ' 45': -2.442383, ' 42': -2.8147767, ' 44': -2.8205397, ' 50': -2.8507378}
{' 50': -2.5441384, ' 45': -2.5709844, ' 44': -2.5729423, ' 48': -2.5880141, ' 43': -2.700206}
{' 50': -2.5261934, ' 45': -2.565152, ' 40': -2.5920846, ' 43': -2.7103946, ' 44': -2.7188337}
{' 45': -2.388526, ' 43': -2.5172338, ' 50': -2.678259, ' 48': -2.7370806, ' 44': -2.7476215}
{' 45': -2.419157, ' 50': -2.4895651, ' 43': -2.5522642, ' 44': -2.6446342, ' 48': -2.6961145}
{' 48': -2.3742814, ' 50': -2.3776844, ' 44': -2.595694, ' 45': -2.6074252, ' 43': -2.7212577}
{' 50': -2.327839, ' 48': -2.3448849, ' 45': -2.7064638, ' 54': -2.9124029, ' 44': -3.061162}
{' 45': -2.5368938, ' 50': -2.5387642, ' 48': -2.5882037, ' 43': -2.7385626, ' 44': -2.8025475}
{' 48': -2.515367, ' 50': -2.5293777, ' 45': -2.7987936, ' 44': -2.8987682, ' 43': -2.9508007}
{' 45': -2.417056, ' 43': -2.4754689, ' 50': -2.6408844, ' 40': -2.677661, ' 44': -2.729058}
{' 50': -2.3700502, ' 44': -2.59957, ' 45': -2.6292417, ' 48': -2.6398246, ' 43': -2.7260692}
{' 50': -2.109697, ' 48': -2.5896232, ' 45': -2.7339246, ' 44': -2.8535347, ' 46': -3.0248783}
{' 50': -2.2609453, ' 45': -2.6500628, ' 48': -2.727085, ' 44': -2.8204584, ' 43': -2.9594343}
{' 48': -2.084222, ' 45': -2.7711413, ' 44': -2.8090138, ' 50': -2.84312, ' 42': -3.0246947}
{' 50': -2.2249498, ' 45': -2.2558315, ' 40': -2.6255443, ' 48': -2.7366369, ' 43': -2.8036954}
{' 48': -2.3872094, ' 50': -2.465034, ' 45': -2.6751034, ' 44': -2.7281556, ' 42': -2.8424103}
{' 40': -2.0043294, ' 45': -2.271341, ' 43': -2.7434242, ' 44': -2.8434901, ' 42': -2.9091659}
{' 45': -2.4115398, ' 50': -2.4186046, ' 43': -2.541414, ' 48': -2.647866, ' 44': -2.7347429}
{' 40': -2.3010643, ' 44': -2.4436834, ' 45': -2.494642, ' 50': -2.6096654, ' 48': -2.7312047}
{' 45': -2.2427197, ' 40': -2.4346914, ' 50': -2.540882, ' 48': -2.6729622, ' 43': -2.70922}
{' 50': -1.9363904, ' 45': -2.2784295, ' 48': -2.5603912, ' 40': -2.5853076, ' 44': -2.932466}
{' 45': -2.1531484, ' 50': -2.5556972, ' 40': -2.6604593, ' 48': -2.7076223, ' 43': -2.7300537}
{' 40': -2.4495804, ' 45': -2.6990302, ' 43': -2.7612698, ' 44': -2.832331, ' 39': -3.012832}
{' 44': -2.443356, ' 50': -2.485248, ' 45': -2.5612407, ' 48': -2.6506963, ' 40': -2.683675}
{' 50': -1.8640906, ' 48': -2.65505, ' 45': -2.8043942, ' 54': -3.0281937, ' 44': -3.0556903}
{' 45': -2.319095, ' 48': -2.4689229, ' 43': -2.5101616, ' 44': -2.5331213, ' 42': -2.5941746}
{' 44': -2.5457995, ' 40': -2.5776682, ' 45': -2.5933933, ' 50': -2.652193, ' 48': -2.758879}
{' 50': -2.5468216, ' 48': -2.607627, ' 44': -2.869024, ' 46': -2.879625, ' 45': -3.0323741}
{' 40': -2.3069546, ' 50': -2.4391036, ' 45': -2.4661782, ' 44': -2.5265028, ' 43': -2.6554942}
{' 50': -2.327597, ' 48': -2.3438056, ' 40': -2.4254591, ' 42': -2.668442, ' 44': -2.6980298}
{' 44': -2.416046, ' 45': -2.4768302, ' 40': -2.4802454, ' 43': -2.5585792, ' 50': -2.7003553}
{' 48': -2.2896643, ' 40': -2.5020447, ' 50': -2.559764, ' 44': -2.8320892, ' 45': -2.9832172}
{' 50': -2.183497, ' 48': -2.3296666, ' 45': -2.8099723, ' 44': -2.9777503, ' 54': -3.0356}
{' 44': -2.3213375, ' 45': -2.439263, ' 50': -2.6392448, ' 48': -2.6455925, ' 40': -2.6980886}
{' 50': -2.3555856, ' 48': -2.707484, ' 44': -2.7848659, ' 45': -2.9567037, ' 43': -3.0465894}
{' 48': -2.4480813, ' 45': -2.50464, ' 50': -2.528256, ' 44': -2.634847, ' 40': -2.71238}
{' 40': -2.2247813, ' 43': -2.6437829, ' 44': -2.7408402, ' 42': -2.7599127, ' 45': -2.7827942}
{' 45': -2.346617, ' 50': -2.425133, ' 44': -2.4703982, ' 48': -2.679499, ' 43': -2.7033503}
{' 50': -1.9018912, ' 45': -2.4071891, ' 48': -2.690315, ' 40': -2.8493695, ' 44': -2.8736064}
{' 48': -1.9164357, ' 50': -2.4685483, ' 45': -2.6682658, ' 44': -2.8567355, ' 42': -2.9658656}
{' 50': -2.248374, ' 45': -2.4247868, ' 40': -2.502351, ' 44': -2.8289092, ' 43': -2.8812265}
{' 48': -2.1517975, ' 44': -2.609957, ' 45': -2.6618285, ' 50': -2.713383, ' 42': -2.7364342}
{' 50': -2.1496787, ' 45': -2.4503732, ' 48': -2.581347, ' 40': -2.5819478, ' 44': -2.6932282}
{' 50': -2.5129802, ' 44': -2.7448661, ' 48': -2.7623994, ' 45': -2.803353, ' 46': -2.8515003}
{' 50': -2.2971215, ' 48': -2.6355224, ' 40': -2.6567998, ' 44': -2.6623387, ' 45': -2.7579408}
