{' 37': -1.8922225, ' 36': -1.9215271, ' 34': -2.0395758, ' 35': -2.1291735, ' 33': -2.1524003}
{' 40': -1.3375, ' 44': -1.7980044, ' 45': -1.9844412, ' 48': -2.434643, ' 42': -2.709287}
{' 44': -2.0415354, ' 43': -2.2858927, ' 45': -2.2942152, ' 40': -2.2995758, ' 42': -2.3110104}
{' 45': -1.6987841, ' 44': -2.1763096, ' 48': -2.3205225, ' 50': -2.454944, ' 43': -2.4790614}
{' 44': -2.056199, ' 45': -2.3820314, ' 43': -2.5044947, ' 48': -2.5784817, ' 46': -2.584402}
{' 45': -1.8073542, ' 44': -1.8324531, ' 48': -2.0445654, ' 42': -2.3917153, ' 43': -2.4033844}
{' 43': -2.2615657, ' 44': -2.3833213, ' 40': -2.3861938, ' 39': -2.4797826, ' 45': -2.5074525}
{' 44': -1.4564033, ' 48': -2.0416255, ' 45': -2.1902509, ' 46': -2.3686128, ' 42': -2.4733367}
{' 44': -1.8397514, ' 43': -2.0208063, ' 45': -2.0601768, ' 42': -2.4739707, ' 46': -2.6199515}
{' 45': -1.5588055, ' 50': -1.7680569, ' 44': -2.2339458, ' 48': -2.4382105, ' 43': -2.6341724}
{' 45': -2.1993763, ' 47': -2.41344, ' 44': -2.420886, ' 48': -2.5063498, ' 50': -2.512857}
{' 45': -1.818868, ' 48': -2.1297085, ' 44': -2.2048764, ' 50': -2.395857, ' 46': -2.4238887}
{' 43': -2.2513773, ' 39': -2.3691018, ' 37': -2.475322, ' 40': -2.5024378, ' 41': -2.532578}
{' 48': -1.6934136, ' 45': -2.0861454, ' 44': -2.15347, ' 46': -2.4409676, ' 50': -2.697587}
{' 48': -2.2161562, ' 44': -2.2551959, ' 46': -2.418173, ' 50': -2.4864466, ' 45': -2.5119593}
{' 45': -2.1205144, ' 48': -2.1521754, ' 50': -2.2750986, ' 44': -2.3123546, ' 46': -2.4459958}
{' 45': -2.0871913, ' 44': -2.1049192, ' 48': -2.2033613, ' 46': -2.4490137, ' 43': -2.5023935}
{' 45': -1.8405309, ' 48': -2.1314702, ' 50': -2.1420836, ' 44': -2.5326371, ' 47': -2.6187177}
{' 44': -2.2362916, ' 45': -2.324146, ' 48': -2.4443576, ' 43': -2.5078743, ' 46': -2.525465}
{' 50': -2.0496607, ' 48': -2.2148523, ' 53': -2.5059376, ' 51': -2.6522484, ' 45': -2.6740246}
{' 43': -2.3088071, ' 44': -2.4560795, ' 39': -2.582941, ' 41': -2.6283433, ' 37': -2.6528518}
{' 48': -1.9303741, ' 44': -2.067731, ' 45': -2.2066987, ' 50': -2.3795166, ' 46': -2.405632}
{' 44': -2.094457, ' 43': -2.2164626, ' 42': -2.4631896, ' 40': -2.4866395, ' 41': -2.6086679}
{' 48': -2.0487967, ' 45': -2.1413584, ' 47': -2.2702284, ' 50': -2.393075, ' 46': -2.4806557}
{' 48': -2.2757175, ' 45': -2.284663, ' 50': -2.3529935, ' 44': -2.4153621, ' 46': -2.651018}
{' 44': -1.7811071, ' 43': -1.862854, ' 45': -1.91679, ' 46': -2.473739, ' 42': -2.565567}
{' 50': -1.3085443, ' 45': -1.5374632, ' 48': -2.57016, ' 55': -3.0309522, ' 44': -3.097557}
{' 45': -2.0238416, ' 48': -2.0349119, ' 47': -2.2393587, ' 44': -2.323713, ' 46': -2.3340986}
{' 37': -2.333901, ' 39': -2.4229102, ' 43': -2.4861674, ' 40': -2.5843444, ' 41': -2.687945}
{' 48': -1.887948, ' 50': -2.2975883, ' 45': -2.4092634, ' 46': -2.561819, ' 47': -2.566754}
{' 45': -2.0428023, ' 44': -2.0440567, ' 43': -2.1126323, ' 46': -2.538348, ' 42': -2.7062306}
{' 45': -2.1201296, ' 44': -2.1885357, ' 48': -2.2297707, ' 47': -2.501504, ' 46': -2.5038488}
{' 44': -2.2158062, ' 43': -2.4657662, ' 40': -2.477158, ' 42': -2.5834353, ' 39': -2.7307267}
{' 44': -1.9108115, ' 45': -2.057914, ' 43': -2.162429, ' 46': -2.4158947, ' 48': -2.49076}
{' 45': -2.0869544, ' 44': -2.1216033, ' 43': -2.2208045, ' 46': -2.4842074, ' 47': -2.634187}
{' 48': -1.803948, ' 45': -2.1481206, ' 50': -2.2218626, ' 44': -2.322087, ' 46': -2.4888341}
{' 44': -1.9796954, ' 45': -2.1810503, ' 46': -2.3723986, ' 43': -2.3926353, ' 48': -2.505247}
{' 50': -1.8518643, ' 48': -1.8946891, ' 46': -2.3502927, ' 44': -2.409597, ' 45': -2.4738936}
{' 45': -2.1634753, ' 44': -2.262611, ' 43': -2.382107, ' 46': -2.457639, ' 47': -2.4724324}
{' 45': -1.6896766, ' 50': -2.161425, ' 48': -2.2794251, ' 44': -2.4624581, ' 46': -2.5814633}
{' 44': -2.0673904, ' 45': -2.3266993, ' 43': -2.3866692, ' 46': -2.5742283, ' 48': -2.662406}
{' 48': -1.2787966, ' 44': -1.5560411, ' 45': -2.251241, ' 46': -2.6158373, ' 42': -2.794676}
{' 45': -2.1901112, ' 44': -2.306011, ' 43': -2.359188, ' 40': -2.3701751, ' 42': -2.6879778}
{' 44': -1.5645503, ' 42': -2.2588568, ' 46': -2.3116846, ' 45': -2.4178152, ' 48': -2.4306536}
{' 40': -1.8102543, ' 45': -2.0773356, ' 44': -2.1135812, ' 42': -2.518885, ' 43': -2.7115653}
{' 48': -1.7083359, ' 44': -2.0677128, ' 50': -2.3657665, ' 45': -2.38935, ' 46': -2.4134874}
{' 45': -2.3022556, ' 44': -2.389987, ' 48': -2.4679425, ' 43': -2.5359325, ' 46': -2.557788}
{' 40': -1.4388242, ' 44': -1.860743, ' 42': -2.2078128, ' 38': -2.7127547, ' 43': -2.726046}
{' 43': -2.2259786, ' 44': -2.2956522, ' 45': -2.5447989, ' 42': -2.669548, ' 41': -2.6734254}
{' 45': -1.956227, ' 50': -2.0176892, ' 48': -2.1466634, ' 47': -2.7164865, ' 44': -2.7465253}
{' 40': -1.6269118, ' 44': -2.3051944, ' 45': -2.431253, ' 42': -2.6598868, ' 43': -2.8087504}
{' 48': -1.4591148, ' 44': -1.992918, ' 45': -2.3216617, ' 50': -2.5041769, ' 46': -2.5435722}
{' 45': -2.0229645, ' 44': -2.149746, ' 43': -2.2529411, ' 48': -2.599145, ' 46': -2.6440935}
{' 48': -1.8519157, ' 50': -2.2991784, ' 45': -2.538995, ' 44': -2.6855416, ' 46': -2.6867805}
{' 44': -1.9232222, ' 45': -2.2533689, ' 43': -2.3060308, ' 42': -2.4609592, ' 40': -2.472288}
{' 44': -1.6166335, ' 45': -2.0208619, ' 46': -2.2464688, ' 48': -2.2496214, ' 43': -2.3822854}
{' 48': -1.9324961, ' 44': -1.9713144, ' 45': -2.1234477, ' 46': -2.3295221, ' 50': -2.4610014}
{' 48': -1.6256564, ' 50': -2.3616002, ' 54': -2.480223, ' 56': -2.5114062, ' 52': -2.5555594}
{' 44': -2.1797652, ' 43': -2.253447, ' 45': -2.285075, ' 42': -2.7073493, ' 46': -2.7336495}
{' 54': -2.295314, ' 55': -2.4085035, ' 53': -2.4625838, ' 56': -2.537718, ' 50': -2.5423193}
{' 45': -1.9972558, ' 43': -2.0378633, ' 44': -2.1954522, ' 42': -2.6422908, ' 41': -2.6625218}
{' 48': -1.5596368, ' 44': -2.030052, ' 45': -2.3770807, ' 46': -2.426545, ' 50': -2.5950494}
{' 45': -1.986338, ' 43': -2.090254, ' 44': -2.1296153, ' 42': -2.5781608, ' 41': -2.6921906}
{' 44': -1.9179486, ' 45': -1.985385, ' 43': -2.0412588, ' 42': -2.4287205, ' 40': -2.4867027}
{' 44': -1.981562, ' 45': -2.0157342, ' 43': -2.248014, ' 42': -2.703857, ' 46': -2.7048745}
{' 48': -1.7254658, ' 50': -2.173089, ' 44': -2.3969955, ' 45': -2.4795666, ' 46': -2.6170702}
{' 45': -2.1190233, ' 48': -2.3394582, ' 44': -2.377011, ' 43': -2.4948807, ' 47': -2.56223}
{' 50': -1.7432578, ' 48': -1.885008, ' 45': -2.020714, ' 44': -2.3303435, ' 46': -2.4501755}
{' 48': -1.8250269, ' 50': -1.8612407, ' 44': -2.121986, ' 45': -2.2566695, ' 46': -2.5686574}
{' 45': -1.9467758, ' 44': -2.0094912, ' 48': -2.0420172, ' 46': -2.4342577, ' 43': -2.476434}
{' 45': -2.231661, ' 44': -2.3561099, ' 50': -2.4463484, ' 48': -2.494627, ' 47': -2.5553553}
{' 44': -1.8888769, ' 48': -1.8997716, ' 45': -2.122882, ' 46': -2.1958492, ' 47': -2.4413574}
{' 44': -2.0786889, ' 45': -2.2973645, ' 48': -2.3075917, ' 46': -2.416691, ' 50': -2.4211228}
{' 45': -1.9008379, ' 44': -2.0048838, ' 48': -2.271821, ' 43': -2.338585, ' 46': -2.3985367}
{' 45': -1.7151777, ' 40': -2.195611, ' 43': -2.2779655, ' 44': -2.333187, ' 42': -2.6473389}
{' 48': -1.6042073, ' 54': -2.1046574, ' 52': -2.3234673, ' 50': -2.367856, ' 56': -2.4287922}
{' 44': -2.0680513, ' 45': -2.0772908, ' 43': -2.1533453, ' 46': -2.5691159, ' 48': -2.6437542}
{' 45': -2.0817862, ' 48': -2.1063776, ' 50': -2.2624197, ' 44': -2.2787886, ' 47': -2.3545923}
{' 44': -1.6779138, ' 45': -2.237879, ' 40': -2.305507, ' 43': -2.4053347, ' 42': -2.5713332}
{' 48': -1.906578, ' 50': -2.1852531, ' 52': -2.486641, ' 44': -2.5861359, ' 54': -2.6709242}
{' 40': -2.3611693, ' 43': -2.4169126, ' 39': -2.5656002, ' 44': -2.585161, ' 45': -2.6263177}
{' 54': -2.2931287, ' 55': -2.320686, ' 56': -2.4523284, ' 53': -2.480254, ' 57': -2.4926078}
{' 45': -2.0426533, ' 44': -2.0737314, ' 43': -2.238161, ' 46': -2.4634392, ' 48': -2.606534}
{' 45': -1.8664278, ' 44': -1.9872068, ' 43': -2.0931551, ' 48': -2.34555, ' 47': -2.4027162}
{' 44': -2.198967, ' 43': -2.2071505, ' 45': -2.3808556, ' 40': -2.7088423, ' 41': -2.7330437}
{' 48': -2.200045, ' 50': -2.3192713, ' 45': -2.518824, ' 51': -2.6141684, ' 47': -2.630624}
{' 45': -1.8538864, ' 44': -2.1220052, ' 40': -2.1250322, ' 43': -2.2533128, ' 42': -2.6370256}
{' 45': -2.005718, ' 48': -2.2311056, ' 44': -2.3300626, ' 50': -2.4703786, ' 47': -2.493405}
{' 45': -2.1172953, ' 43': -2.237935, ' 44': -2.304697, ' 46': -2.6914434, ' 41': -2.7871695}
{' 45': -2.003817, ' 50': -2.0178962, ' 48': -2.0879824, ' 44': -2.2844136, ' 46': -2.4340491}
{' 44': -1.8848298, ' 48': -2.3325112, ' 45': -2.382892, ' 43': -2.487941, ' 46': -2.6261733}
{' 48': -1.9287332, ' 50': -2.1989892, ' 54': -2.5235608, ' 52': -2.7424004, ' 51': -2.814377}
{' 45': -1.9525404, ' 44': -2.2792425, ' 43': -2.4369984, ' 48': -2.4646044, ' 46': -2.483714}
{' 50': -2.145595, ' 54': -2.2488837, ' 53': -2.4057202, ' 51': -2.4108453, ' 55': -2.524486}
{' 50': -2.5770006, ' 44': -2.6187954, ' 48': -2.6811266, ' 45': -2.7005832, ' 43': -2.8028593}
{' 45': -1.9040229, ' 44': -2.091462, ' 48': -2.1342993, ' 47': -2.2503097, ' 43': -2.2767515}
{' 44': -2.2369666, ' 45': -2.2512918, ' 43': -2.3808217, ' 48': -2.4703488, ' 46': -2.544521}
{' 50': -2.2992177, ' 48': -2.3687186, ' 49': -2.5168405, ' 51': -2.5544295, ' 53': -2.6251655}
{' 44': -1.865044, ' 45': -1.8692603, ' 43': -2.1767733, ' 46': -2.420505, ' 48': -2.5808616}
{' 50': -2.3740847, ' 48': -2.4061959, ' 51': -2.5655081, ' 49': -2.7234316, ' 45': -2.7354374}
{' 44': -2.178095, ' 45': -2.1936152, ' 43': -2.2515662, ' 42': -2.6738293, ' 46': -2.7172139}
{' 48': -1.8932028, ' 45': -2.1846848, ' 44': -2.2117383, ' 46': -2.4664714, ' 50': -2.5686023}
{' 45': -2.0564172, ' 50': -2.3191133, ' 48': -2.331553, ' 44': -2.3768575, ' 47': -2.501169}
{' 48': -1.2524043, ' 50': -1.9278222, ' 45': -2.53866, ' 44': -2.6708233, ' 49': -2.9243479}
{' 45': -1.7190232, ' 50': -1.9556746, ' 44': -2.49789, ' 48': -2.524012, ' 43': -2.642635}
{' 48': -1.7112596, ' 44': -1.9652841, ' 46': -2.3099165, ' 50': -2.3568447, ' 45': -2.6209288}
{' 45': -1.9606873, ' 44': -2.380347, ' 50': -2.4366863, ' 43': -2.585076, ' 48': -2.5902352}
{' 45': -2.12103, ' 43': -2.1998312, ' 44': -2.2034063, ' 48': -2.4978142, ' 46': -2.5144167}
{' 44': -2.2346761, ' 43': -2.2616355, ' 45': -2.3973014, ' 42': -2.633167, ' 41': -2.673478}
{' 50': -1.9628783, ' 48': -2.0746634, ' 45': -2.3315344, ' 47': -2.4932623, ' 51': -2.6372511}
{' 50': -2.069266, ' 48': -2.3877962, ' 51': -2.6498923, ' 46': -2.7625346, ' 45': -2.7669945}
{' 50': -1.8281553, ' 48': -2.2574947, ' 51': -2.7258375, ' 54': -2.7402296, ' 53': -2.798702}
{' 50': -1.8669472, ' 48': -2.2843037, ' 45': -2.3193045, ' 44': -2.5075455, ' 46': -2.6479292}
{' 45': -1.71101, ' 50': -2.0871143, ' 48': -2.1649027, ' 44': -2.4884777, ' 47': -2.5620193}
{' 45': -2.3814058, ' 50': -2.3975317, ' 48': -2.4227698, ' 44': -2.5790434, ' 47': -2.6658728}
{' 48': -2.2408397, ' 50': -2.242173, ' 51': -2.4162588, ' 45': -2.618202, ' 49': -2.6415205}
{' 44': -1.7188315, ' 48': -1.8939596, ' 40': -2.376681, ' 45': -2.4427018, ' 42': -2.457665}
{' 45': -1.526007, ' 50': -2.037068, ' 48': -2.3744578, ' 44': -2.5250118, ' 46': -2.783888}
{' 44': -1.9404259, ' 45': -2.3141024, ' 46': -2.337657, ' 48': -2.3422604, ' 43': -2.5762625}
{' 50': -1.996563, ' 45': -2.0615005, ' 48': -2.1053143, ' 44': -2.5513754, ' 51': -2.6482697}
{' 45': -1.4239239, ' 40': -1.502558, ' 50': -2.0876393, ' 44': -2.425241, ' 48': -2.8152049}
{' 55': -2.1772451, ' 50': -2.2284079, ' 54': -2.4854527, ' 53': -2.6225233, ' 48': -2.6878405}
{' 44': -2.1291602, ' 45': -2.1739733, ' 48': -2.416073, ' 46': -2.436619, ' 43': -2.5273623}
{' 50': -1.6335318, ' 45': -1.8428329, ' 48': -2.152426, ' 44': -2.4188333, ' 46': -2.740023}
{' 45': -1.770899, ' 40': -1.9182378, ' 50': -2.1752055, ' 44': -2.3233283, ' 46': -2.7921848}
{' 54': -2.1252286, ' 50': -2.3776624, ' 55': -2.406411, ' 53': -2.4166706, ' 56': -2.6087492}
{' 45': -2.0787687, ' 44': -2.206729, ' 48': -2.3663769, ' 46': -2.4208536, ' 50': -2.440442}
{' 50': -2.0650704, ' 54': -2.2300625, ' 52': -2.380934, ' 48': -2.387338, ' 53': -2.5121195}
{' 44': -2.0226383, ' 45': -2.0801554, ' 48': -2.1223907, ' 46': -2.2407198, ' 50': -2.5382347}
{' 48': -2.0923498, ' 44': -2.158755, ' 45': -2.2691095, ' 46': -2.5623431, ' 50': -2.5783973}
{' 44': -1.9311894, ' 45': -2.133433, ' 46': -2.3668249, ' 48': -2.379851, ' 50': -2.4833362}
{' 54': -2.2715287, ' 55': -2.2882907, ' 56': -2.407211, ' 53': -2.4183269, ' 57': -2.48334}
{' 40': -2.445004, ' 44': -2.4763105, ' 38': -2.6124752, ' 36': -2.695292, ' 37': -2.7150178}
{' 53': -2.3721771, ' 50': -2.4027824, ' 54': -2.412318, ' 51': -2.466831, ' 55': -2.5656793}
{' 44': -2.0707843, ' 48': -2.1768405, ' 45': -2.258889, ' 46': -2.353667, ' 43': -2.5662897}
{' 50': -1.2515802, ' 45': -2.0755167, ' 48': -2.3130074, ' 49': -2.6517973, ' 47': -2.781643}
{' 45': -1.9849745, ' 44': -2.181071, ' 43': -2.3708751, ' 48': -2.428439, ' 46': -2.5003211}
{' 48': -2.045507, ' 44': -2.1755824, ' 46': -2.2413669, ' 50': -2.2766767, ' 45': -2.3195317}
{' 45': -1.8000942, ' 44': -2.2176185, ' 43': -2.3399282, ' 46': -2.6320243, ' 42': -2.7439897}
{' 50': -2.1034198, ' 48': -2.202827, ' 45': -2.4025407, ' 51': -2.5297523, ' 49': -2.6167312}
{' 44': -1.7745672, ' 45': -2.0727718, ' 43': -2.2995584, ' 46': -2.3607478, ' 48': -2.484907}
{' 48': -1.910434, ' 54': -2.3536968, ' 50': -2.5333445, ' 52': -2.5673382, ' 56': -2.6812775}
{' 50': -2.2240984, ' 48': -2.3013384, ' 44': -2.4321892, ' 46': -2.5203972, ' 45': -2.6222155}
{' 48': -1.7014606, ' 45': -2.015705, ' 44': -2.1733294, ' 50': -2.5476809, ' 46': -2.6369295}
{' 44': -1.8313768, ' 45': -2.1894948, ' 43': -2.370012, ' 42': -2.3938503, ' 48': -2.5125504}
{' 50': -2.4192266, ' 53': -2.4498634, ' 54': -2.4758425, ' 55': -2.4996204, ' 51': -2.6391478}
{' 44': -2.108495, ' 48': -2.3141453, ' 45': -2.3156502, ' 46': -2.4611516, ' 43': -2.6242127}
{' 50': -1.7306125, ' 48': -2.1969612, ' 45': -2.5103538, ' 47': -2.5766513, ' 51': -2.6128252}
{' 44': -2.0580761, ' 43': -2.1118042, ' 45': -2.3464882, ' 41': -2.5889523, ' 42': -2.6512196}
{' 54': -2.1637294, ' 56': -2.258973, ' 50': -2.3902395, ' 48': -2.4183433, ' 55': -2.531428}
{' 45': -2.1493137, ' 44': -2.2095315, ' 48': -2.3742568, ' 43': -2.4141262, ' 46': -2.4363134}
{' 54': -2.1401787, ' 55': -2.2897692, ' 50': -2.3025084, ' 52': -2.3689015, ' 53': -2.4810972}
{' 50': -2.2685213, ' 51': -2.481123, ' 53': -2.5658314, ' 48': -2.5872278, ' 54': -2.7991352}
{' 48': -2.338092, ' 50': -2.3458464, ' 51': -2.529134, ' 53': -2.6324453, ' 49': -2.6423779}
{' 45': -2.0341153, ' 43': -2.1004941, ' 44': -2.1672695, ' 40': -2.570729, ' 42': -2.6423976}
{' 51': -2.3653054, ' 53': -2.379253, ' 55': -2.4862046, ' 54': -2.5157323, ' 50': -2.5409617}
{' 44': -1.7056193, ' 40': -2.2143466, ' 45': -2.2171721, ' 48': -2.3807847, ' 42': -2.540898}
{' 56': -2.2256556, ' 55': -2.2684622, ' 54': -2.2897358, ' 50': -2.4902992, ' 60': -2.547188}
{' 45': -2.1522214, ' 44': -2.2859094, ' 48': -2.3666246, ' 43': -2.4901388, ' 46': -2.5194728}
{' 50': -1.0915962, ' 45': -2.170485, ' 48': -2.6047645, ' 51': -2.980187, ' 49': -3.0039678}
{' 45': -2.1489043, ' 50': -2.2418618, ' 44': -2.379519, ' 47': -2.4381292, ' 46': -2.4461083}
{' 48': -1.406097, ' 44': -1.9897019, ' 50': -2.3669517, ' 45': -2.6442494, ' 46': -2.8205552}
{' 44': -2.2110894, ' 45': -2.238229, ' 50': -2.4673645, ' 48': -2.532518, ' 43': -2.5339017}
{' 48': -1.7891014, ' 50': -1.7938517, ' 52': -2.4830606, ' 54': -2.6483288, ' 56': -2.7220533}
{' 45': -2.2785814, ' 44': -2.3076916, ' 43': -2.347143, ' 48': -2.576021, ' 46': -2.5957003}
{' 50': -2.067603, ' 55': -2.350583, ' 54': -2.3594065, ' 56': -2.4761686, ' 53': -2.6676664}
{' 50': -2.046031, ' 48': -2.139863, ' 45': -2.4088821, ' 51': -2.5902662, ' 49': -2.6035671}
{' 53': -2.3904774, ' 50': -2.411422, ' 51': -2.4429867, ' 54': -2.4858565, ' 48': -2.535251}
{' 50': -1.30022, ' 45': -1.4528213, ' 48': -2.6451886, ' 47': -2.8151364, ' 44': -2.9194665}
{' 48': -2.0419228, ' 45': -2.111465, ' 44': -2.2554173, ' 47': -2.2972395, ' 46': -2.3484194}
{' 44': -1.9422778, ' 48': -2.2631853, ' 45': -2.2942178, ' 46': -2.5779722, ' 40': -2.6574237}
{' 48': -0.9951052, ' 44': -2.018951, ' 45': -2.4143252, ' 50': -2.6845489, ' 46': -2.8083594}
{' 50': -2.2974355, ' 48': -2.3803184, ' 45': -2.435635, ' 44': -2.5067537, ' 47': -2.5295513}
{' 50': -2.1397226, ' 48': -2.2949893, ' 53': -2.419687, ' 51': -2.4661374, ' 54': -2.5237224}
{' 44': -1.6826133, ' 45': -2.1792707, ' 43': -2.399808, ' 48': -2.4473, ' 46': -2.5246754}
{' 54': -2.0041206, ' 56': -2.064902, ' 55': -2.1996295, ' 50': -2.475435, ' 52': -2.6378667}
{' 45': -2.012681, ' 44': -2.217206, ' 48': -2.2639189, ' 43': -2.4080954, ' 46': -2.5272036}
{' 50': -1.1195006, ' 48': -2.0802093, ' 55': -2.6512313, ' 45': -2.8223298, ' 52': -2.8273413}
{' 45': -2.09284, ' 44': -2.3113906, ' 46': -2.4294946, ' 50': -2.4709918, ' 43': -2.4981084}
{' 50': -1.4305433, ' 48': -2.372767, ' 54': -2.5153468, ' 55': -2.5343614, ' 52': -2.8781912}
{' 44': -2.1546063, ' 45': -2.23715, ' 43': -2.3891788, ' 48': -2.593184, ' 46': -2.6312356}
{' 48': -1.7935432, ' 50': -1.9831172, ' 52': -2.6501076, ' 51': -2.6992705, ' 54': -2.7930183}
{' 48': -2.1432197, ' 44': -2.171046, ' 45': -2.247188, ' 50': -2.3393552, ' 46': -2.4286344}
{' 50': -1.9979328, ' 54': -2.1062474, ' 52': -2.2478318, ' 48': -2.4437373, ' 55': -2.5202556}
{' 45': -2.1864579, ' 44': -2.349228, ' 48': -2.394599, ' 50': -2.5245545, ' 43': -2.542391}
{' 48': -2.1230826, ' 54': -2.1471534, ' 50': -2.1951528, ' 52': -2.3472695, ' 56': -2.5895238}
{' 50': -2.4037077, ' 48': -2.678901, ' 51': -2.8811991, ' 54': -2.8904576, ' 44': -2.9019368}
{' 50': -2.0169826, ' 48': -2.2157416, ' 54': -2.4182127, ' 53': -2.4715908, ' 51': -2.5679185}
{' 48': -1.7570506, ' 50': -1.9264318, ' 46': -2.4705706, ' 44': -2.4785366, ' 45': -2.6622658}
{' 50': -1.9954904, ' 48': -2.2531855, ' 51': -2.4167092, ' 45': -2.6136336, ' 49': -2.6311314}
{' 50': -2.0901504, ' 48': -2.4559567, ' 51': -2.6837068, ' 46': -2.7467291, ' 54': -2.8244386}
{' 54': -2.247375, ' 55': -2.3078008, ' 53': -2.4506757, ' 56': -2.5480077, ' 57': -2.6042018}
{' 45': -1.8453373, ' 50': -2.2777267, ' 44': -2.3926635, ' 43': -2.5010667, ' 40': -2.5964274}
{' 48': -2.4228778, ' 50': -2.551478, ' 53': -2.5735793, ' 51': -2.6079278, ' 47': -2.7297359}
{' 45': -2.053743, ' 44': -2.278672, ' 43': -2.3926885, ' 48': -2.4440618, ' 47': -2.4575648}
{' 48': -1.7244692, ' 50': -2.2480536, ' 52': -2.7120132, ' 54': -2.7306366, ' 51': -2.7656994}
{' 50': -2.1330903, ' 48': -2.1783707, ' 45': -2.2045815, ' 44': -2.3656313, ' 46': -2.5743048}
{' 48': -1.8637574, ' 50': -2.021207, ' 45': -2.2641518, ' 44': -2.415043, ' 46': -2.4938166}
{' 44': -2.049275, ' 45': -2.3285909, ' 40': -2.3693805, ' 43': -2.378524, ' 42': -2.3792052}
{' 48': -1.9714222, ' 45': -2.217722, ' 44': -2.300168, ' 50': -2.5236483, ' 46': -2.6309693}
{' 44': -1.9216378, ' 45': -2.3080866, ' 43': -2.4079757, ' 48': -2.502271, ' 46': -2.5340188}
{' 50': -2.1834962, ' 48': -2.2851615, ' 51': -2.4976468, ' 53': -2.6107163, ' 54': -2.6167524}
{' 50': -1.475601, ' 45': -1.6875055, ' 48': -2.43385, ' 44': -2.7276905, ' 47': -2.9153337}
{' 50': -1.9515873, ' 48': -2.1646333, ' 45': -2.4969537, ' 47': -2.5828881, ' 51': -2.6133525}
{' 48': -2.0977561, ' 45': -2.1981924, ' 50': -2.4306018, ' 44': -2.5652206, ' 46': -2.6753268}
{' 55': -2.3249261, ' 54': -2.3350065, ' 57': -2.4408872, ' 56': -2.4424531, ' 53': -2.6176946}
{' 50': -2.0539505, ' 51': -2.2926037, ' 45': -2.441026, ' 48': -2.5096276, ' 47': -2.572056}
{' 50': -2.2696238, ' 48': -2.3629885, ' 51': -2.5014467, ' 53': -2.5801802, ' 49': -2.5863533}
{' 45': -1.6346458, ' 44': -2.1533828, ' 43': -2.2470307, ' 40': -2.4463897, ' 42': -2.5622525}
{' 54': -2.3540764, ' 53': -2.3794363, ' 55': -2.4253645, ' 50': -2.475731, ' 51': -2.5396125}
{' 50': -1.6453491, ' 48': -2.2757175, ' 44': -2.6642606, ' 45': -2.6807175, ' 52': -2.7880409}
{' 50': -1.9593333, ' 48': -2.0152817, ' 56': -2.2856379, ' 54': -2.4196968, ' 52': -2.5266066}
{' 48': -1.9714732, ' 50': -1.9788079, ' 44': -2.496409, ' 45': -2.6985977, ' 46': -2.7548397}
{' 48': -2.1380355, ' 50': -2.2016447, ' 47': -2.5089223, ' 45': -2.5316932, ' 51': -2.634485}
{' 50': -2.3148608, ' 51': -2.568911, ' 48': -2.5893433, ' 53': -2.7073224, ' 45': -2.7972722}
{' 50': -2.338745, ' 53': -2.3913956, ' 54': -2.4433744, ' 48': -2.4884424, ' 51': -2.5522764}
{' 50': -1.7780459, ' 45': -1.8555757, ' 48': -2.3927975, ' 44': -2.5273201, ' 46': -2.76905}
{' 50': -1.3296432, ' 48': -2.1180813, ' 54': -2.708871, ' 45': -2.7929993, ' 52': -2.888176}
{' 50': -1.7667433, ' 48': -2.257345, ' 60': -2.5889363, ' 56': -2.6580634, ' 55': -2.8170552}
{' 54': -2.3099637, ' 56': -2.323752, ' 57': -2.4854543, ' 58': -2.5108876, ' 55': -2.5154948}
{' 43': -2.0201204, ' 44': -2.0762746, ' 45': -2.228811, ' 42': -2.5717514, ' 46': -2.6619506}
{' 50': -1.9454623, ' 48': -2.3264267, ' 55': -2.4092085, ' 51': -2.4843485, ' 53': -2.599372}
{' 44': -2.0674632, ' 48': -2.2366335, ' 45': -2.47763, ' 46': -2.5645638, ' 50': -2.6153917}
{' 48': -1.7483417, ' 44': -1.9988459, ' 45': -2.3909645, ' 50': -2.398633, ' 46': -2.6076927}
{' 45': -2.1424088, ' 44': -2.223044, ' 48': -2.4170213, ' 50': -2.428658, ' 46': -2.4421363}
{' 50': -2.2497933, ' 48': -2.3461554, ' 51': -2.3563454, ' 53': -2.5023975, ' 54': -2.5794191}
{' 44': -2.1050823, ' 45': -2.1663518, ' 43': -2.2343526, ' 46': -2.5066714, ' 48': -2.6458974}
{' 55': -2.277054, ' 54': -2.4616807, ' 53': -2.4732907, ' 51': -2.5975173, ' 56': -2.7295144}
{' 45': -2.2587984, ' 44': -2.3606098, ' 43': -2.4377275, ' 48': -2.5426443, ' 46': -2.6077163}
{' 54': -2.2826636, ' 55': -2.315201, ' 53': -2.3977785, ' 56': -2.481601, ' 50': -2.5356312}
{' 44': -2.0504491, ' 48': -2.254403, ' 45': -2.3000658, ' 46': -2.4025304, ' 43': -2.648059}
{' 48': -2.320458, ' 50': -2.3771472, ' 51': -2.3896286, ' 53': -2.5954537, ' 54': -2.664681}
{' 50': -1.8947966, ' 48': -2.2092087, ' 45': -2.4458869, ' 44': -2.6025193, ' 46': -2.8116908}
